"Against","Team","IDGAME","Phase","Player","MIN","PTS","F2M","F2A","F2GP","F3M","F3A","F3GP","FTM","FTA","FTP","OR","DR","TR","AS","ST","TO","BLK","BLKR","PF","RF","PIR","HA","results","Team_PTS","Team_F2A","Team_F3A","Team_FTA","Team_F2M","Team_F3M","Team_FTM","Team_AS","Team_OR","Team_DR","Team_TR","Team_ST","Team_TO","Team_BLK","Team_PF","Team_PIR","Team_opp_PTS","Team_opp_F2A","Team_opp_F3A","Team_opp_FTA","Team_opp_F2M","Team_opp_F3M","Team_opp_FTM","Team_opp_AS","Team_opp_OR","Team_opp_DR","Team_opp_TR","Team_opp_ST","Team_opp_TO","Team_opp_BLK","Team_opp_PF","Team_opp_PIR","Points_per_shoot","Possesions","Offensive_rating","PIE","Assists_Ratio","As_To_ratio","EFG","FT_ratio","Game_score","True_shooting","Turnover_ratio","Usage","OR_percent","Season"
"BAR","CSK","1_1","Regular Season","Cory  Higgins",21,18,1,4,25,5,7,71.4,1,1,100,1,4,5,2,1,0,0,0,4,2,19,"H","W",95,42,22,34,17,10,31,21,8,31,39,8,13,4,27,110,95,42,22,34,17,10,31,21,8,31,39,8,13,4,27,110,1.5,10,180,0.1,20,Inf,77.3,0.09,15.4,78.7,0,4.7,6.2,"2018-2019"
"BAR","CSK","1_1","Regular Season","Kyle  Hines",21,8,3,10,30,0,0,NA,2,2,100,1,4,5,1,4,0,1,3,3,1,7,"H","W",95,42,22,34,17,10,31,21,8,31,39,8,13,4,27,110,95,42,22,34,17,10,31,21,8,31,39,8,13,4,27,110,0.67,9.5,84.2,0.05,10.5,Inf,30,0.2,8.3,36.8,0,4.5,6.2,"2018-2019"
"CSK","BAR","1_1","Regular Season","Pau  Ribas",8,0,0,1,0,0,2,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,-4,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,0,3.8,0,-0.05,0,0,0,0,-3.1,0,26.32,4.2,0,"2018-2019"
"CSK","BAR","1_1","Regular Season","Chris  Singleton",19,7,1,5,20,0,2,0,5,5,100,1,7,8,0,0,1,2,0,4,5,11,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,0.58,8.8,79.5,0.06,0,0,14.3,0.71,4.1,38,11.36,4.5,4.2,"2018-2019"
"CSK","BAR","1_1","Regular Season","Thomas  Heurtel",26,5,1,8,12.5,1,3,33.3,0,0,NA,0,1,1,12,1,4,0,1,2,3,6,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,0.45,14.4,34.7,0.05,83.3,3,22.7,0,3,22.7,27.78,4.8,0,"2018-2019"
"CSK","BAR","1_1","Regular Season","Victor  Claver",29,4,1,2,50,0,3,0,2,4,50,3,7,10,3,1,0,0,0,4,4,12,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,0.44,3.6,111.1,0.09,83.3,Inf,20,0.8,5.8,29.6,0,2,12.5,"2018-2019"
"CSK","BAR","1_1","Regular Season","Ante  Tomic",8,6,2,4,50,0,0,NA,2,2,100,2,2,4,0,1,2,1,0,3,3,8,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,1,4.7,127.7,0.05,0,0,50,0.5,4.5,61.5,42.55,7.2,8.3,"2018-2019"
"CSK","BAR","1_1","Regular Season","Kevin  Seraphin",19,6,3,7,42.9,0,0,NA,0,0,NA,2,5,7,3,1,2,0,0,2,0,9,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,0.86,6.7,89.6,0.11,44.8,1.5,42.9,0,5.5,42.9,29.85,4,8.3,"2018-2019"
"CSK","BAR","1_1","Regular Season","Kevin  Pangos",15,2,1,3,33.3,0,1,0,0,0,NA,0,0,0,1,0,4,0,1,3,0,-8,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,0.5,7.7,26,-0.09,13,0.2,25,0,-4.9,25,51.95,4.5,0,"2018-2019"
"CSK","BAR","1_1","Regular Season","Jaka  Blazic",17,11,2,4,50,2,4,50,1,1,100,1,1,2,1,0,0,0,1,2,2,9,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,1.22,7.1,154.9,0.1,14.1,Inf,62.5,0.12,7.9,65.2,0,4.2,4.2,"2018-2019"
"CSK","BAR","1_1","Regular Season","Rolands  Smits",9,7,1,3,33.3,1,2,50,2,2,100,2,0,2,0,0,1,1,0,2,2,6,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,1,4.7,148.9,0.03,0,0,50,0.4,4.6,59.5,21.28,6.4,8.3,"2018-2019"
"CSK","BAR","1_1","Regular Season","Artem  Pustovyi",10,8,3,3,100,0,0,NA,2,4,50,0,0,0,0,0,1,1,0,2,4,8,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,1.14,5.5,145.5,0.05,0,0,100,1.33,5.2,84,18.18,4.8,0,"2018-2019"
"CSK","BAR","1_1","Regular Season","Pierre  Oriola",16,4,2,4,50,0,0,NA,0,2,0,1,0,1,1,0,0,1,1,1,2,3,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,0.67,3.7,108.1,0.01,27,Inf,50,0.5,2.9,41,0,2.6,4.2,"2018-2019"
"CSK","BAR","1_1","Regular Season","Kyle   Kuric",23,15,1,1,100,4,8,50,1,1,100,0,1,1,0,0,0,0,0,4,2,10,"A","L",75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,75,45,25,21,18,8,15,21,12,24,36,4,16,6,29,70,1.5,9.1,164.8,0.11,0,NA,77.8,0.11,9.4,79.4,0,3.4,0,"2018-2019"
"MAC","PAN","1_2","Regular Season","Keith  Langford",21,13,5,7,71.4,1,3,33.3,0,0,NA,0,0,0,0,0,0,2,0,1,1,11,"H","W",89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,1.3,9.6,135.4,0.06,0,NA,65,0,9.4,65,0,4.3,0,"2018-2019"
"MAC","PAN","1_2","Regular Season","Ioannis  Papapetrou",11,4,2,3,66.7,0,0,NA,0,1,0,0,1,1,0,0,0,0,0,1,1,3,"H","W",89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,1,3.3,121.2,0.01,0,NA,66.7,0.33,2.2,58.1,0,2.8,0,"2018-2019"
"MAC","PAN","1_2","Regular Season","James  Gist",22,5,2,6,33.3,0,0,NA,1,2,50,1,0,1,4,2,1,0,0,1,2,7,"H","W",89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,0.62,6.6,75.8,0.03,60.6,4,33.3,0.33,5.3,36.3,15.15,3.2,5.6,"2018-2019"
"MAC","PAN","1_2","Regular Season","Nick  Calathes",34,8,2,8,25,1,5,20,1,2,50,1,1,2,14,3,5,0,2,1,3,11,"H","W",89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,0.53,17.2,46.5,0.06,81.4,2.8,26.9,0.15,8.1,28.8,29.07,5,5.6,"2018-2019"
"MAC","PAN","1_2","Regular Season","Konstantinos  Mitoglou",13,6,3,3,100,0,1,0,0,1,0,1,3,4,0,0,1,1,0,2,2,8,"H","W",89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,1.2,4.3,139.5,0.03,0,0,75,0.25,4.5,67.6,23.26,3.8,5.6,"2018-2019"
"MAC","PAN","1_2","Regular Season","Deshaun  Thomas",22,9,0,4,0,2,5,40,3,4,75,2,2,4,0,2,2,0,0,1,4,8,"H","W",89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,0.69,10.3,87.4,0.02,0,0,33.3,0.44,4.7,41.8,19.42,5.3,11.1,"2018-2019"
"MAC","PAN","1_2","Regular Season","Stephane  Lasme",21,8,2,4,50,0,0,NA,4,4,100,2,2,4,0,0,1,2,0,3,3,11,"H","W",89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,1,4.6,173.9,0.04,0,0,50,1,7.2,69.4,21.74,2.9,11.1,"2018-2019"
"MAC","PAN","1_2","Regular Season","Nikos  Pappas",18,6,3,4,75,0,2,0,0,0,NA,0,1,1,2,0,0,0,0,1,3,8,"H","W",89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,1,5.8,103.4,0.03,34.5,Inf,50,0,4.3,50,0,3,0,"2018-2019"
"MAC","PAN","1_2","Regular Season","Lukas  Lekavicius",3,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,2,0,0,0,0,0,0,2,"H","W",89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,NA,0,NA,0.01,Inf,Inf,NA,NA,1.4,NA,NA,0,0,"2018-2019"
"MAC","PAN","1_2","Regular Season","Matthew  Lojeski",22,20,6,7,85.7,2,3,66.7,2,3,66.7,2,3,5,0,1,1,0,0,2,2,22,"H","W",89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,1.54,9.9,202,0.13,0,0,90,0.3,17.3,88.3,10.1,5.1,11.1,"2018-2019"
"MAC","PAN","1_2","Regular Season","Thanasis  Antetokounmpo",11,10,3,3,100,1,1,100,1,2,50,0,2,2,0,2,0,0,0,3,1,11,"H","W",89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,89,49,20,19,28,7,12,22,9,15,24,10,11,5,16,102,1.67,4.7,212.8,0.07,0,NA,112.5,0.5,9.8,102.5,0,4,0,"2018-2019"
"PAN","MAC","1_2","Regular Season","Scottie  Wilbekin",36,24,3,5,60,5,8,62.5,3,4,75,1,1,2,8,1,4,0,0,3,2,24,"A","L",84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,1.41,17,141.2,0.16,47.1,2,80.8,0.31,20.1,81.3,23.53,5.1,10,"2018-2019"
"PAN","MAC","1_2","Regular Season","Johnny  O'Bryant",19,4,1,2,50,0,1,0,2,2,100,0,6,6,0,0,4,1,0,2,4,7,"A","L",84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,0.8,7.6,52.6,0.02,0,0,33.3,0.67,0,51.5,52.63,4.1,0,"2018-2019"
"PAN","MAC","1_2","Regular Season","Michael  Roll",30,15,6,8,75,1,3,33.3,0,0,NA,0,0,0,3,2,2,0,0,4,0,10,"A","L",84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,1.36,12.5,120,0.07,24,1.5,68.2,0,10.6,68.2,16,4.3,0,"2018-2019"
"PAN","MAC","1_2","Regular Season","DeAndre  Kane",33,7,2,6,33.3,1,4,25,0,0,NA,0,4,4,1,0,4,0,2,5,2,-4,"A","L",84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,0.7,13.4,52.2,-0.03,7.5,0.2,35,0,-2.9,35,29.85,4.2,0,"2018-2019"
"PAN","MAC","1_2","Regular Season","Tarik  Black",24,14,6,8,75,0,0,NA,2,4,50,1,5,6,1,1,1,0,0,1,5,21,"A","L",84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,1.17,9.4,148.9,0.11,10.6,1,75,0.5,12.5,71.7,10.64,4.4,10,"2018-2019"
"PAN","MAC","1_2","Regular Season","Angelo  Caloiaro",21,11,3,4,75,1,1,100,2,2,100,2,5,7,2,1,2,0,0,3,2,17,"A","L",84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,1.57,5.6,196.4,0.1,35.7,1,90,0.4,11.2,93.5,35.71,3.7,20,"2018-2019"
"PAN","MAC","1_2","Regular Season","Alex  Tyus",15,5,2,3,66.7,0,0,NA,1,2,50,0,3,3,0,0,0,1,1,0,1,7,"A","L",84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,1,3.7,135.1,0.05,0,NA,66.7,0.67,4.9,64.4,0,2.5,0,"2018-2019"
"PAN","MAC","1_2","Regular Season","John  Dibartolomeo",5,2,1,1,100,0,1,0,0,0,NA,1,0,1,1,0,0,0,1,1,0,1,"A","L",84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,1,1,200,0.01,100,Inf,50,0,2,50,0,3.9,10,"2018-2019"
"PAN","MAC","1_2","Regular Season","Yovel  Zoosman",16,2,1,2,50,0,0,NA,0,0,NA,0,1,1,2,1,1,0,1,3,0,0,"A","L",84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,84,39,18,14,25,8,10,18,5,25,30,6,18,2,22,83,1,2.9,69,0.01,69,2,50,0,1.5,50,34.48,1.8,0,"2018-2019"
"BAY","EFE","1_3","Regular Season","Shane  Larkin",20,13,3,5,60,2,2,100,1,1,100,0,1,1,5,1,2,1,0,0,2,19,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,1.62,9.1,142.9,0.08,54.9,2.5,85.7,0.14,13.6,87.4,21.98,5.4,0,"2018-2019"
"BAY","EFE","1_3","Regular Season","Rodrigue  Beaubois",21,5,1,2,50,1,4,25,0,0,NA,0,1,1,3,0,2,0,0,1,0,2,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,0.83,7.7,64.9,0.01,39,1.5,41.7,0,1.6,41.7,25.97,4.3,0,"2018-2019"
"BAY","EFE","1_3","Regular Season","Adrien  Moerman",15,11,2,5,40,1,1,100,4,4,100,1,3,4,1,0,0,0,0,1,2,14,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,1.1,6.5,169.2,0.06,15.4,Inf,58.3,0.67,9.9,70.9,0,5.9,16.7,"2018-2019"
"BAY","EFE","1_3","Regular Season","James  Anderson",18,12,3,3,100,2,2,100,0,1,0,0,1,1,0,0,1,0,0,0,1,12,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,2,6.2,193.5,0.06,0,0,120,0.2,9.4,110.3,16.13,4.1,0,"2018-2019"
"BAY","EFE","1_3","Regular Season","Bryant  Dunston",17,5,2,3,66.7,0,0,NA,1,1,100,0,0,0,1,0,0,0,0,2,2,5,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,1.25,3.3,151.5,0.02,30.3,Inf,66.7,0.33,3.6,72.7,0,2.3,0,"2018-2019"
"BAY","EFE","1_3","Regular Season","Dogus  Balbay",19,9,3,3,100,1,1,100,0,0,NA,2,5,7,3,2,0,1,0,3,0,19,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,2.25,1.9,473.7,0.09,157.9,Inf,112.5,0,14.3,112.5,0,2.4,33.3,"2018-2019"
"BAY","EFE","1_3","Regular Season","Metecan  Birsen",4,2,1,1,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,2,1,200,0.01,0,NA,100,0,1.7,100,0,2.8,0,"2018-2019"
"BAY","EFE","1_3","Regular Season","Brock  Motum",25,14,3,6,50,2,5,40,2,3,66.7,0,4,4,1,0,2,0,1,2,4,11,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,1,13.7,102.2,0.04,7.3,0.5,54.5,0.27,7,56.8,14.6,6.5,0,"2018-2019"
"BAY","EFE","1_3","Regular Season","Bugrahan  Tuncer",4,2,1,1,100,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0,3,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,2,1,200,0.02,100,Inf,100,0,2.4,100,0,2.8,0,"2018-2019"
"BAY","EFE","1_3","Regular Season","Tibor  Pleiss",22,11,4,4,100,1,1,100,0,0,NA,0,6,6,3,0,2,1,0,0,0,19,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,2.2,6.7,164.2,0.09,44.8,1.5,110,0,12.1,110,29.85,3.6,0,"2018-2019"
"BAY","EFE","1_3","Regular Season","Vasilije  Micic",19,3,0,0,NA,1,1,100,0,0,NA,0,2,2,5,0,3,0,0,2,3,8,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,3,3.8,78.9,0.03,131.6,1.7,150,0,3,150,78.95,2.4,0,"2018-2019"
"BAY","EFE","1_3","Regular Season","Krunoslav  Simon",13,3,0,0,NA,1,3,33.3,0,0,NA,0,2,2,0,0,1,0,0,1,1,2,"A","W",90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,90,33,20,10,23,12,8,23,3,25,28,3,13,3,12,116,1,3.8,78.9,0.01,0,0,50,0,0.5,50,26.32,3.5,0,"2018-2019"
"EFE","BAY","1_3","Regular Season","Petteri  Koponen",24,10,2,3,66.7,2,6,33.3,0,0,NA,0,2,2,1,0,0,0,0,2,1,7,"H","L",71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,1.11,8.6,116.3,0.05,11.6,Inf,55.6,0,5.8,55.6,0,4.3,0,"2018-2019"
"EFE","BAY","1_3","Regular Season","Vladimir  Lucic",21,11,5,7,71.4,0,1,0,1,2,50,0,3,3,2,1,0,0,0,2,1,12,"H","L",71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,1.1,8.5,129.4,0.09,23.5,Inf,62.5,0.25,9.5,61.9,0,4.8,0,"2018-2019"
"EFE","BAY","1_3","Regular Season","Stefan  Jovic",24,15,6,8,75,1,6,16.7,0,0,NA,2,0,2,5,5,2,0,2,1,2,17,"H","L",71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,1.07,13.4,111.9,0.13,37.3,2.5,53.6,0,15.5,53.6,14.93,7.6,20,"2018-2019"
"EFE","BAY","1_3","Regular Season","Danilo  Barthel",27,6,3,5,60,0,1,0,0,0,NA,1,3,4,2,0,0,0,0,3,4,10,"H","L",71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,1,4.8,125,0.04,41.7,Inf,50,0,4.8,50,0,2.5,10,"2018-2019"
"EFE","BAY","1_3","Regular Season","Devin   Booker",27,9,4,5,80,0,2,0,1,1,100,0,2,2,4,3,0,0,0,1,2,16,"H","L",71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,1.12,7.1,126.8,0.11,56.3,Inf,57.1,0.14,11.7,60.5,0,3.1,0,"2018-2019"
"EFE","BAY","1_3","Regular Season","Nemanja  Dangubic",14,0,0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,2,0,-1,"H","L",71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,NA,0,NA,-0.01,NA,NA,NA,NA,-0.5,NA,NA,0,0,"2018-2019"
"EFE","BAY","1_3","Regular Season","Braydon  Hobbs",4,3,0,1,0,1,1,100,0,0,NA,0,1,1,0,1,1,0,0,0,0,3,"H","L",71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,1.5,2.9,103.4,0.02,0,0,75,0,2.3,75,34.48,8.5,0,"2018-2019"
"EFE","BAY","1_3","Regular Season","Alex  King",5,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"H","L",71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,"2018-2019"
"EFE","BAY","1_3","Regular Season","Leon  Radosevic",13,0,0,2,0,0,0,NA,0,0,NA,1,1,2,0,0,0,1,0,0,0,1,"H","L",71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,0,1,0,0,0,NA,0,0,0.3,0,0,1.8,10,"2018-2019"
"EFE","BAY","1_3","Regular Season","Maodo  Lo",15,0,0,1,0,0,2,0,0,0,NA,0,0,0,1,0,2,0,0,3,0,-7,"H","L",71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,71,37,25,5,22,8,3,19,5,14,19,11,6,1,15,75,0,4.8,0,-0.06,20.8,0.5,0,0,-4.6,0,41.67,3.8,0,"2018-2019"
