"Against","Team","IDGAME","Phase","Player","MIN","PTS","F2M","F2A","F2GP","F3M","F3A","F3GP","FTM","FTA","FTP","OR","DR","TR","AS","ST","TO","BLK","BLKR","PF","RF","PIR","HA","results","Team_PTS","Team_F2A","Team_F3A","Team_FTA","Team_F2M","Team_F3M","Team_FTM","Team_AS","Team_OR","Team_DR","Team_TR","Team_ST","Team_TO","Team_BLK","Team_PF","Team_PIR","Team_opp_PTS","Team_opp_F2A","Team_opp_F3A","Team_opp_FTA","Team_opp_F2M","Team_opp_F3M","Team_opp_FTM","Team_opp_AS","Team_opp_OR","Team_opp_DR","Team_opp_TR","Team_opp_ST","Team_opp_TO","Team_opp_BLK","Team_opp_PF","Team_opp_PIR","Points_per_shoot","Possesions","Offensive_rating","PIE","Assists_Ratio","As_To_ratio","EFG","FT_ratio","Game_score","True_shooting","Turnover_ratio","Usage","OR_percent","Season"
"OLY","RMB","1_1","Regular Season","Othello  Hunter",21,4,2,6,33.3,0,0,NA,0,0,NA,1,3,4,0,2,1,0,0,1,1,5,"H","W",83,41,24,21,19,10,15,16,10,25,35,6,10,2,17,91,83,41,24,21,19,10,15,16,10,25,35,6,10,2,17,91,0.67,5.8,69,0.03,0,0,33.3,0,2.8,33.3,17.24,3.2,5,"2016-2017"
"RMB","OLY","1_1","Regular Season","Vassilis  Spanoulis",29,12,2,5,40,2,5,40,2,2,100,1,3,4,5,0,5,0,1,1,6,14,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,1,14.3,83.9,0.11,35,1,50,0.2,6.3,55.1,34.97,5.4,5.6,"2016-2017"
"RMB","OLY","1_1","Regular Season","Nikola  Milutinov",8,2,0,2,0,0,0,NA,2,2,100,1,1,2,0,0,0,0,0,3,1,0,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,0.5,1.8,111.1,-0.02,0,NA,0,1,0.4,34.7,0,3.6,5.6,"2016-2017"
"RMB","OLY","1_1","Regular Season","Georgios  Printezis",29,11,4,8,50,0,0,NA,3,4,75,0,3,3,2,0,0,0,0,2,4,13,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,0.92,9.4,117,0.12,21.3,Inf,50,0.5,8.1,56.4,0,3.3,0,"2016-2017"
"RMB","OLY","1_1","Regular Season","Kostas  Papanikolaou",16,4,2,4,50,0,5,0,0,0,NA,1,2,3,1,1,1,1,0,3,0,-1,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,0.44,8.6,46.5,-0.03,11.6,1,22.2,0,0,22.2,11.63,6.2,5.6,"2016-2017"
"RMB","OLY","1_1","Regular Season","Evangelos  Mantzaris",24,3,0,1,0,1,3,33.3,0,0,NA,1,3,4,2,0,0,0,0,2,0,4,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,0.75,2.9,103.4,0.05,69,Inf,37.5,0,2.8,37.5,0,1.7,5.6,"2016-2017"
"RMB","OLY","1_1","Regular Season","Erick  Green",15,0,0,3,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,0,1,0,-4,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,0,3.8,0,-0.05,0,NA,0,0,-2.2,0,0,2.6,0,"2016-2017"
"RMB","OLY","1_1","Regular Season","Khem  Birch",16,6,3,6,50,0,0,NA,0,0,NA,3,7,10,0,0,2,2,1,2,0,10,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,1,4.8,125,0.11,0,0,50,0,5.8,50,41.67,5,16.7,"2016-2017"
"RMB","OLY","1_1","Regular Season","Patric  Young",11,1,0,1,0,0,0,NA,1,2,50,0,1,1,0,0,0,0,0,1,1,0,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,0.33,1.8,55.6,-0.01,0,NA,0,2,-0.2,26.6,0,1.7,0,"2016-2017"
"RMB","OLY","1_1","Regular Season","Ioannis  Papapetrou",3,0,0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,1,0,0,2,0,-2,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,NA,1,0,-0.03,0,0,NA,NA,-1.5,NA,100,3.3,0,"2016-2017"
"RMB","OLY","1_1","Regular Season","Dimitrios   Agravanis",11,6,1,2,50,1,3,33.3,1,1,100,1,1,2,0,0,0,0,0,3,1,3,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,1,4.3,139.5,0.02,0,NA,50,0.2,3.1,55.1,0,4.9,5.6,"2016-2017"
"RMB","OLY","1_1","Regular Season","Daniel  Hackett",13,6,2,3,66.7,0,1,0,2,2,100,1,0,1,1,1,0,0,0,1,3,9,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,1,3.7,162.2,0.07,27,Inf,50,0.5,6,61.5,0,3.7,5.6,"2016-2017"
"RMB","OLY","1_1","Regular Season","Matthew  Lojeski",23,14,2,3,66.7,3,6,50,1,2,50,0,1,1,4,1,3,0,0,1,1,12,"A","L",65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,65,38,24,15,16,7,12,15,9,23,32,4,12,3,22,58,1.27,12.4,112.9,0.15,32.3,1.3,72.2,0.22,10,70.9,24.19,5.6,0,"2016-2017"
"CSK","GAL","1_2","Regular Season","Justin  Dentmon",12,7,2,3,66.7,1,3,33.3,0,0,NA,0,1,1,0,0,1,0,0,3,2,3,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,1.17,6.7,104.5,0.01,0,0,58.3,0,2.1,58.3,14.93,5.3,0,"2016-2017"
"CSK","GAL","1_2","Regular Season","Emir  Preldzic",25,11,2,4,50,2,3,66.7,1,1,100,1,2,3,3,1,1,0,0,1,2,15,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,1.38,7.1,154.9,0.1,42.3,3,71.4,0.14,10.7,73.9,14.08,3.1,10,"2016-2017"
"CSK","GAL","1_2","Regular Season","Alex  Tyus",28,15,6,8,75,0,0,NA,3,8,37.5,2,3,5,2,0,0,1,0,2,4,18,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,0.94,9.1,164.8,0.1,22,Inf,75,1,13.4,65.1,0,3.8,20,"2016-2017"
"CSK","GAL","1_2","Regular Season","Austin  Daye",22,12,3,4,75,1,2,50,3,3,100,0,3,3,1,1,3,0,0,2,4,14,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,1.33,9.9,121.2,0.08,10.1,0.3,75,0.5,8.2,82,30.3,4.3,0,"2016-2017"
"CSK","GAL","1_2","Regular Season","Sinan  Guler",25,16,4,7,57.1,2,4,50,2,3,66.7,1,3,4,5,2,1,1,0,2,2,21,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,1.14,11.8,135.6,0.15,42.4,5,63.6,0.27,16.3,64.9,8.47,4.9,10,"2016-2017"
"CSK","GAL","1_2","Regular Season","Russ  Smith",15,11,1,6,16.7,2,6,33.3,3,5,60,1,0,1,0,1,1,0,2,1,4,2,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,0.65,13.6,80.9,0,0,0,33.3,0.42,3.3,38.7,7.35,9.3,10,"2016-2017"
"CSK","GAL","1_2","Regular Season","Vladimir  Micov",12,3,0,1,0,1,3,33.3,0,0,NA,0,0,0,1,1,2,0,0,1,1,0,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,0.75,5.8,51.7,-0.01,17.2,0.5,37.5,0,-0.1,37.5,34.48,4.6,0,"2016-2017"
"CSK","GAL","1_2","Regular Season","Deon  Thompson",13,2,1,3,33.3,0,0,NA,0,0,NA,0,2,2,1,0,1,1,0,2,0,1,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,0.67,3.8,52.6,0,26.3,1,33.3,0,0.5,33.3,26.32,2.8,0,"2016-2017"
"CSK","GAL","1_2","Regular Season","Blake  Schilb",20,3,1,4,25,0,2,0,1,1,100,0,0,0,5,2,0,0,1,0,0,4,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,0.43,6.2,48.4,0.04,80.6,Inf,16.7,0.17,4.7,23.3,0,3,0,"2016-2017"
"CSK","GAL","1_2","Regular Season","Tibor  Pleiss",5,0,0,1,0,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,0,1,0,0,0,NA,0,0,-0.4,0,0,1.8,0,"2016-2017"
"CSK","GAL","1_2","Regular Season","Jon  Diebler",13,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,1,1,0,0,0,1,1,2,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,NA,0,NA,0.01,Inf,Inf,NA,NA,1.3,NA,NA,0,0,"2016-2017"
"CSK","GAL","1_2","Regular Season","Goksenin  Koksal",8,4,2,3,66.7,0,1,0,0,0,NA,0,0,0,0,0,0,0,1,0,1,2,"H","L",84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,84,44,24,21,22,9,13,19,5,15,20,9,10,3,15,82,1,3.8,105.3,0.02,0,NA,50,0,2,50,0,4.6,0,"2016-2017"
"GAL","CSK","1_2","Regular Season","Nando  de Colo",23,22,6,10,60,2,2,100,4,4,100,0,5,5,4,0,3,0,0,2,2,24,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,1.38,16.1,136.6,0.1,24.8,1.3,75,0.33,17.3,79.9,18.63,6.7,0,"2016-2017"
"GAL","CSK","1_2","Regular Season","James  Augustine",16,8,4,4,100,0,0,NA,0,0,NA,1,1,2,1,0,2,0,0,2,0,7,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,2,4.8,166.7,0.03,20.8,0.5,100,0,5.7,100,41.67,3.5,10,"2016-2017"
"GAL","CSK","1_2","Regular Season","Aaron  Jackson",21,16,5,6,83.3,1,2,50,3,3,100,0,2,2,3,0,1,0,0,1,2,19,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,1.45,9.9,161.6,0.08,30.3,3,81.2,0.38,14.1,85.8,10.1,4.5,0,"2016-2017"
"GAL","CSK","1_2","Regular Season","Andrey  Vorontsevich",16,5,1,1,100,1,2,50,0,0,NA,0,0,0,2,0,1,0,0,2,1,4,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,1.67,3.8,131.6,0.01,52.6,2,83.3,0,3.3,83.3,26.32,2.3,0,"2016-2017"
"GAL","CSK","1_2","Regular Season","Nikita  Kurbanov",24,8,2,2,100,0,0,NA,4,4,100,0,8,8,2,2,0,1,0,4,2,19,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,1.33,3.6,222.2,0.08,55.6,Inf,100,2,12.3,106.4,0,1.4,0,"2016-2017"
"GAL","CSK","1_2","Regular Season","Dmitry  Kulagin",7,0,0,0,NA,0,1,0,0,0,NA,0,1,1,1,0,0,0,0,2,0,-1,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,0,1,0,0,100,Inf,0,0,-0.5,0,0,1.3,0,"2016-2017"
"GAL","CSK","1_2","Regular Season","Milos  Teodosic",28,20,1,5,20,5,10,50,3,3,100,0,2,2,11,0,2,0,2,2,2,20,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,1.11,17.6,113.6,0.09,62.5,5.5,56.7,0.2,17.4,61.3,11.36,6.1,0,"2016-2017"
"GAL","CSK","1_2","Regular Season","Vitaly  Fridzon",16,15,3,4,75,3,3,100,0,0,NA,0,1,1,1,1,1,2,0,1,1,18,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,2.14,7.7,194.8,0.07,13,1,107.1,0,14.5,107.1,12.99,4.6,0,"2016-2017"
"GAL","CSK","1_2","Regular Season","Semen  Antonov",14,0,0,1,0,0,0,NA,0,0,NA,0,1,1,0,1,1,0,0,2,0,-2,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,0,1.9,0,-0.01,0,0,0,0,-1.2,0,52.63,1.3,0,"2016-2017"
"GAL","CSK","1_2","Regular Season","Jeff  Ayres",1,0,0,0,NA,0,0,NA,0,0,NA,0,2,2,0,0,0,0,0,0,0,2,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,NA,0,NA,0.01,NA,NA,NA,NA,0.6,NA,NA,0,0,"2016-2017"
"GAL","CSK","1_2","Regular Season","Viktor  Khryapa",10,2,1,1,100,0,2,0,0,0,NA,0,1,1,0,0,3,1,0,3,0,-4,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,0.67,5.8,34.5,-0.02,0,0,33.3,0,-2.9,33.3,51.72,5.6,0,"2016-2017"
"GAL","CSK","1_2","Regular Season","Kyle  Hines",22,13,6,8,75,0,0,NA,1,3,33.3,4,3,7,0,0,1,0,1,1,3,16,"A","W",109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,109,42,22,17,29,12,15,25,5,27,32,4,15,4,22,122,1.18,6.1,213.1,0.06,0,0,75,0.38,11.3,69.7,16.39,4.3,40,"2016-2017"
"MAC","MIL","1_3","Regular Season","Alessandro  Gentile",28,12,6,9,66.7,0,3,0,0,0,NA,3,1,4,5,0,1,0,1,2,0,11,"H","W",99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,1,9.6,125,0.06,52.1,5,50,0,10.1,50,10.42,4.2,13.6,"2016-2017"
"MAC","MIL","1_3","Regular Season","Ricky  Hickman",30,22,2,5,40,2,3,66.7,12,15,80,0,2,2,3,3,2,1,0,2,12,32,"H","W",99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,0.96,15.9,138.4,0.1,18.9,1.5,62.5,1.88,20.4,75.3,12.58,5,0,"2016-2017"
"MAC","MIL","1_3","Regular Season","Milan  Macvan",22,18,6,8,75,2,3,66.7,0,0,NA,1,3,4,1,0,1,0,0,2,1,18,"H","W",99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,1.64,10.6,169.8,0.09,9.4,1,81.8,0,14,81.8,9.43,5,4.5,"2016-2017"
"MAC","MIL","1_3","Regular Season","Davide  Pascolo",18,7,3,3,100,0,2,0,1,2,50,3,3,6,1,1,0,0,0,3,1,10,"H","W",99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,1,2.8,250,0.04,35.7,Inf,60,0.4,7.8,59.5,0,3,13.6,"2016-2017"
"MAC","MIL","1_3","Regular Season","Krunoslav  Simon",30,8,1,4,25,2,5,40,0,0,NA,2,2,4,9,1,1,0,0,3,0,12,"H","W",99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,0.89,7.7,103.9,0.06,116.9,9,44.4,0,10,44.4,12.99,3,9.1,"2016-2017"
"MAC","MIL","1_3","Regular Season","Jamel  McLean",20,4,1,4,25,0,0,NA,2,2,100,1,4,5,4,0,1,1,0,3,4,11,"H","W",99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,0.67,4.7,85.1,0.03,85.1,4,25,0.5,4.8,41,21.28,2.7,4.5,"2016-2017"
"MAC","MIL","1_3","Regular Season","Mantas  Kalnietis",7,0,0,0,NA,0,2,0,0,0,NA,1,1,2,2,0,0,0,0,0,0,2,"H","W",99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,0,1,0,0.01,200,Inf,0,0,1,0,0,2.6,4.5,"2016-2017"
"MAC","MIL","1_3","Regular Season","Miroslav  Raduljica",13,15,7,11,63.6,0,0,NA,1,1,100,0,0,0,0,1,0,0,0,1,2,13,"H","W",99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,1.25,11,136.4,0.06,0,NA,63.6,0.09,10.7,65.6,0,8,0,"2016-2017"
"MAC","MIL","1_3","Regular Season","Zoran  Dragic",19,11,1,4,25,3,4,75,0,0,NA,0,2,2,1,0,1,0,2,1,1,7,"H","W",99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,1.38,8.6,127.9,0.04,11.6,1,68.8,0,6.9,68.8,11.63,4.3,0,"2016-2017"
"MAC","MIL","1_3","Regular Season","Andrea  Cinciarini",13,2,1,1,100,0,0,NA,0,0,NA,0,2,2,3,0,1,1,0,4,0,3,"H","W",99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,99,49,22,20,28,9,16,29,11,20,31,6,8,3,21,119,2,1.9,105.3,0.01,157.9,3,100,0,2.5,100,52.63,1.4,0,"2016-2017"
"MIL","MAC","1_3","Regular Season","Andrew  Goudelock",31,27,8,9,88.9,3,6,50,2,2,100,0,3,3,5,0,0,0,0,2,4,33,"A","L",97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,1.59,15.2,177.6,0.2,32.9,Inf,83.3,0.13,24.5,85,0,4.7,0,"2016-2017"
"MIL","MAC","1_3","Regular Season","Victor  Rudd",14,0,0,1,0,0,1,0,0,0,NA,0,1,1,1,0,2,1,0,2,0,-3,"A","L",97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,0,3.8,0,-0.02,26.3,0.5,0,0,-2.5,0,52.63,2.6,0,"2016-2017"
"MIL","MAC","1_3","Regular Season","Devin  Smith",30,18,3,6,50,2,6,33.3,6,7,85.7,3,4,7,2,1,2,1,0,4,5,20,"A","L",97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,0.95,13.5,133.3,0.09,14.8,1,50,0.58,14,59.7,14.81,5.2,15,"2016-2017"
"MIL","MAC","1_3","Regular Season","Yogev  Ohayon",20,5,0,2,0,1,2,50,2,4,50,0,0,0,2,1,1,0,0,2,2,2,"A","L",97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,0.62,6.5,76.9,0,30.8,2,37.5,1,2.4,43.4,15.38,3.1,0,"2016-2017"
"MIL","MAC","1_3","Regular Season","Maik  Zirbes",17,13,5,7,71.4,0,0,NA,3,3,100,3,2,5,0,0,1,0,0,5,4,14,"A","L",97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,1.3,6.1,213.1,0.06,0,0,71.4,0.43,9.8,78.1,16.39,5,15,"2016-2017"
"MIL","MAC","1_3","Regular Season","D.J.  Seeley",15,9,0,1,0,1,2,50,6,6,100,1,3,4,1,0,2,0,0,0,0,10,"A","L",97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,1,6.4,140.6,0.06,15.6,0.5,50,2,7.6,79.8,31.25,4.7,5,"2016-2017"
"MIL","MAC","1_3","Regular Season","Gal  Mekel",13,2,1,3,33.3,0,0,NA,0,2,0,0,4,4,2,0,0,0,1,0,1,4,"A","L",97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,0.4,3.7,54.1,0.03,54.1,Inf,33.3,0.67,2.1,25.8,0,2.7,0,"2016-2017"
"MIL","MAC","1_3","Regular Season","Guy  Pnini",16,0,0,0,NA,0,2,0,0,0,NA,0,1,1,2,0,0,0,0,1,0,0,"A","L",97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,0,1.9,0,0,105.3,Inf,0,0,-0.1,0,0,1.1,0,"2016-2017"
"MIL","MAC","1_3","Regular Season","Sylven  Landesberg",20,15,3,6,50,3,5,60,0,0,NA,1,1,2,0,1,1,0,2,1,0,9,"A","L",97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,1.36,10.6,141.5,0.07,0,0,68.2,0,10.3,68.2,9.43,5.5,5,"2016-2017"
"MIL","MAC","1_3","Regular Season","Joe  Alexander",4,2,1,3,33.3,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,2,0,-3,"A","L",97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,97,41,24,24,24,10,19,15,10,21,31,3,12,3,21,94,0.67,3.8,52.6,-0.02,0,0,33.3,0,-1.5,33.3,26.32,9.1,0,"2016-2017"
