"Fixture","Phase","IDGAME","Home","Away","Home_Points","Away_Points","Q1H","Q2H","Q3H","Q4H","Q1A","Q2A","Q3A","Q4A","EXH","EXA","Winner","Loser","Home_win","Away_win","Season"
15,"Regular Season","15_3","MAC","MIL",94,92,21,25,29,19,24,24,27,17,0,0,"MAC","MIL",1,0,"2018-2019"
15,"Regular Season","15_4","BAR","EFE",80,65,23,16,20,21,29,21,7,8,0,0,"BAR","EFE",1,0,"2018-2019"
15,"Regular Season","15_5","FEN","RMB",65,63,22,10,16,17,12,20,12,19,0,0,"FEN","RMB",1,0,"2018-2019"
15,"Regular Season","15_6","PAN","CSK",96,84,19,36,17,24,26,18,18,22,0,0,"PAN","CSK",1,0,"2018-2019"
15,"Regular Season","15_7","BAY","BUD",93,88,14,24,27,28,21,28,21,18,0,0,"BAY","BUD",1,0,"2018-2019"
15,"Regular Season","15_8","GRC","ZAL",73,66,20,16,21,16,17,9,24,16,0,0,"GRC","ZAL",1,0,"2018-2019"
16,"Regular Season","16_1","EFE","BAY",92,77,27,28,15,22,18,18,18,23,0,0,"EFE","BAY",1,0,"2018-2019"
16,"Regular Season","16_2","RMB","MAC",91,79,21,23,25,22,19,25,18,17,0,0,"RMB","MAC",1,0,"2018-2019"
16,"Regular Season","16_3","MIL","BUD",111,94,36,20,26,29,22,23,21,28,0,0,"MIL","BUD",1,0,"2018-2019"
16,"Regular Season","16_4","GRC","KHI",70,99,30,6,14,20,23,27,23,26,0,0,"KHI","GRC",0,1,"2018-2019"
16,"Regular Season","16_5","FEN","BAS",96,87,27,21,27,21,25,16,24,22,0,0,"FEN","BAS",1,0,"2018-2019"
16,"Regular Season","16_6","ZAL","CSK",79,84,17,17,25,20,28,16,11,29,0,0,"CSK","ZAL",0,1,"2018-2019"
16,"Regular Season","16_7","OLY","PAN",79,65,16,25,18,20,14,11,15,25,0,0,"OLY","PAN",1,0,"2018-2019"
16,"Regular Season","16_8","BAR","DAR",97,65,29,25,19,24,16,11,18,20,0,0,"BAR","DAR",1,0,"2018-2019"
17,"Regular Season","17_1","KHI","FEN",84,78,13,25,19,15,23,18,13,18,12,6,"KHI","FEN",1,0,"2018-2019"
17,"Regular Season","17_2","ZAL","EFE",58,79,14,15,16,13,16,24,23,16,0,0,"EFE","ZAL",0,1,"2018-2019"
17,"Regular Season","17_3","OLY","BAS",91,87,20,23,12,25,22,25,15,18,11,7,"OLY","BAS",1,0,"2018-2019"
17,"Regular Season","17_4","GRC","RMB",67,75,15,19,22,11,16,11,25,23,0,0,"RMB","GRC",0,1,"2018-2019"
17,"Regular Season","17_5","DAR","CSK",65,80,16,18,15,16,25,19,16,20,0,0,"CSK","DAR",0,1,"2018-2019"
17,"Regular Season","17_6","PAN","BAY",77,67,22,21,16,18,11,21,18,17,0,0,"PAN","BAY",1,0,"2018-2019"
17,"Regular Season","17_7","MAC","BUD",81,76,12,22,25,22,18,19,23,16,0,0,"MAC","BUD",1,0,"2018-2019"
17,"Regular Season","17_8","MIL","BAR",85,90,16,21,20,28,17,19,29,25,0,0,"BAR","MIL",0,1,"2018-2019"
18,"Regular Season","18_1","EFE","KHI",81,72,23,13,26,19,16,18,17,21,0,0,"EFE","KHI",1,0,"2018-2019"
18,"Regular Season","18_2","FEN","ZAL",78,61,19,24,14,21,11,18,15,17,0,0,"FEN","ZAL",1,0,"2018-2019"
18,"Regular Season","18_3","RMB","OLY",94,78,28,26,18,22,23,23,17,15,0,0,"RMB","OLY",1,0,"2018-2019"
18,"Regular Season","18_4","CSK","MAC",76,93,24,17,21,14,22,24,18,29,0,0,"MAC","CSK",0,1,"2018-2019"
18,"Regular Season","18_5","BUD","DAR",75,74,16,20,22,17,14,28,11,21,0,0,"BUD","DAR",1,0,"2018-2019"
18,"Regular Season","18_6","BAY","MIL",93,87,23,30,24,16,22,23,23,19,0,0,"BAY","MIL",1,0,"2018-2019"
18,"Regular Season","18_7","BAS","GRC",83,66,16,23,16,28,23,19,9,15,0,0,"BAS","GRC",1,0,"2018-2019"
18,"Regular Season","18_8","BAR","PAN",79,68,17,20,19,23,13,23,16,16,0,0,"BAR","PAN",1,0,"2018-2019"
19,"Regular Season","19_1","CSK","BAY",77,70,13,22,17,25,20,17,20,13,0,0,"CSK","BAY",1,0,"2018-2019"
19,"Regular Season","19_2","OLY","KHI",71,57,20,12,23,16,11,11,14,21,0,0,"OLY","KHI",1,0,"2018-2019"
19,"Regular Season","19_3","MAC","BAR",99,83,23,34,28,14,20,15,17,31,0,0,"MAC","BAR",1,0,"2018-2019"
19,"Regular Season","19_4","GRC","FEN",64,82,19,13,19,13,24,20,12,26,0,0,"FEN","GRC",0,1,"2018-2019"
19,"Regular Season","19_5","EFE","DAR",82,68,21,24,21,16,14,11,20,23,0,0,"EFE","DAR",1,0,"2018-2019"
19,"Regular Season","19_6","ZAL","PAN",82,69,13,20,19,30,19,18,14,18,0,0,"ZAL","PAN",1,0,"2018-2019"
19,"Regular Season","19_7","BUD","RMB",73,60,19,17,20,17,15,13,20,12,0,0,"BUD","RMB",1,0,"2018-2019"
19,"Regular Season","19_8","BAS","MIL",80,75,16,26,20,18,21,28,10,16,0,0,"BAS","MIL",1,0,"2018-2019"
20,"Regular Season","20_1","FEN","OLY",90,75,21,19,28,22,15,13,26,21,0,0,"FEN","OLY",1,0,"2018-2019"
20,"Regular Season","20_2","MAC","PAN",84,75,16,24,22,22,17,18,19,21,0,0,"MAC","PAN",1,0,"2018-2019"
20,"Regular Season","20_3","MIL","ZAL",80,70,21,13,18,28,13,17,20,20,0,0,"MIL","ZAL",1,0,"2018-2019"
20,"Regular Season","20_4","RMB","EFE",92,84,21,21,22,28,21,21,19,23,0,0,"RMB","EFE",1,0,"2018-2019"
20,"Regular Season","20_5","KHI","BAY",60,71,28,12,10,10,10,25,21,15,0,0,"BAY","KHI",0,1,"2018-2019"
20,"Regular Season","20_6","DAR","BAS",80,75,21,24,18,17,29,18,14,14,0,0,"DAR","BAS",1,0,"2018-2019"
20,"Regular Season","20_7","BUD","GRC",75,70,27,9,25,14,24,14,19,13,0,0,"BUD","GRC",1,0,"2018-2019"
20,"Regular Season","20_8","BAR","CSK",76,84,20,21,20,15,20,24,19,21,0,0,"CSK","BAR",0,1,"2018-2019"
21,"Regular Season","21_1","KHI","ZAL",74,64,19,17,11,27,17,20,19,8,0,0,"KHI","ZAL",1,0,"2018-2019"
21,"Regular Season","21_2","OLY","BAR",55,76,6,22,15,12,27,11,17,21,0,0,"BAR","OLY",0,1,"2018-2019"
21,"Regular Season","21_3","BAY","FEN",90,86,20,9,23,14,21,13,18,14,24,20,"BAY","FEN",1,0,"2018-2019"
21,"Regular Season","21_4","BAS","MAC",97,73,26,28,27,16,18,23,16,16,0,0,"BAS","MAC",1,0,"2018-2019"
21,"Regular Season","21_5","CSK","BUD",99,69,28,24,20,27,20,27,14,8,0,0,"CSK","BUD",1,0,"2018-2019"
21,"Regular Season","21_6","DAR","RMB",82,86,16,22,21,23,23,30,19,14,0,0,"RMB","DAR",0,1,"2018-2019"
21,"Regular Season","21_7","PAN","EFE",88,75,24,18,19,27,16,21,19,19,0,0,"PAN","EFE",1,0,"2018-2019"
21,"Regular Season","21_8","GRC","MIL",104,106,28,18,21,22,27,12,29,21,15,17,"MIL","GRC",0,1,"2018-2019"
22,"Regular Season","22_1","EFE","GRC",93,74,26,17,26,24,19,27,14,14,0,0,"EFE","GRC",1,0,"2018-2019"
22,"Regular Season","22_2","BUD","KHI",90,98,20,26,19,25,22,23,23,30,0,0,"KHI","BUD",0,1,"2018-2019"
22,"Regular Season","22_3","MAC","OLY",65,64,14,12,19,20,16,13,13,22,0,0,"MAC","OLY",1,0,"2018-2019"
22,"Regular Season","22_4","BAR","ZAL",78,72,23,22,15,18,20,18,24,10,0,0,"BAR","ZAL",1,0,"2018-2019"
22,"Regular Season","22_5","CSK","RMB",82,78,22,12,30,18,20,20,21,17,0,0,"CSK","RMB",1,0,"2018-2019"
22,"Regular Season","22_6","FEN","PAN",85,66,24,24,15,22,18,11,17,20,0,0,"FEN","PAN",1,0,"2018-2019"
22,"Regular Season","22_7","BAS","BAY",76,68,19,19,21,17,16,21,16,15,0,0,"BAS","BAY",1,0,"2018-2019"
22,"Regular Season","22_8","MIL","DAR",90,78,19,21,20,30,17,19,25,17,0,0,"MIL","DAR",1,0,"2018-2019"
23,"Regular Season","23_1","CSK","GRC",107,85,29,27,27,24,20,22,22,21,0,0,"CSK","GRC",1,0,"2018-2019"
23,"Regular Season","23_2","EFE","OLY",75,65,18,18,20,19,22,13,14,16,0,0,"EFE","OLY",1,0,"2018-2019"
23,"Regular Season","23_3","MIL","MAC",87,83,20,27,17,23,22,25,15,21,0,0,"MIL","MAC",1,0,"2018-2019"
23,"Regular Season","23_4","BAR","BAS",77,67,22,24,16,15,9,17,19,22,0,0,"BAR","BAS",1,0,"2018-2019"
23,"Regular Season","23_5","DAR","FEN",75,97,12,23,13,27,26,20,27,24,0,0,"FEN","DAR",0,1,"2018-2019"
23,"Regular Season","23_6","ZAL","BUD",84,76,20,19,21,24,18,18,26,14,0,0,"ZAL","BUD",1,0,"2018-2019"
23,"Regular Season","23_7","PAN","KHI",94,85,33,32,13,16,21,29,17,18,0,0,"PAN","KHI",1,0,"2018-2019"
23,"Regular Season","23_8","RMB","BAY",91,78,22,20,29,20,17,22,13,26,0,0,"RMB","BAY",1,0,"2018-2019"
24,"Regular Season","24_1","KHI","MIL",88,90,25,29,19,15,20,25,20,25,0,0,"MIL","KHI",0,1,"2018-2019"
24,"Regular Season","24_2","FEN","EFE",84,66,20,23,14,27,17,12,18,19,0,0,"FEN","EFE",1,0,"2018-2019"
24,"Regular Season","24_3","MAC","DAR",77,58,18,20,19,20,10,13,18,17,0,0,"MAC","DAR",1,0,"2018-2019"
24,"Regular Season","24_4","BAS","ZAL",80,73,17,23,19,21,12,13,27,21,0,0,"BAS","ZAL",1,0,"2018-2019"
24,"Regular Season","24_5","GRC","PAN",80,99,26,19,21,14,28,22,23,26,0,0,"PAN","GRC",0,1,"2018-2019"
24,"Regular Season","24_6","BUD","BAY",75,89,17,27,15,16,25,16,25,23,0,0,"BAY","BUD",0,1,"2018-2019"
24,"Regular Season","24_7","OLY","CSK",81,97,23,27,14,17,21,30,21,25,0,0,"CSK","OLY",0,1,"2018-2019"
24,"Regular Season","24_8","BAR","RMB",77,70,16,26,14,21,17,20,14,19,0,0,"BAR","RMB",1,0,"2018-2019"
25,"Regular Season","25_1","DAR","PAN",67,91,17,20,16,14,20,26,20,25,0,0,"PAN","DAR",0,1,"2018-2019"
25,"Regular Season","25_2","ZAL","GRC",98,64,25,21,31,21,10,17,18,19,0,0,"ZAL","GRC",1,0,"2018-2019"
25,"Regular Season","25_3","BAY","MAC",70,77,17,14,16,23,18,15,25,19,0,0,"MAC","BAY",0,1,"2018-2019"
25,"Regular Season","25_4","RMB","FEN",101,86,27,25,25,24,25,20,16,25,0,0,"RMB","FEN",1,0,"2018-2019"
25,"Regular Season","25_5","CSK","MIL",101,95,27,24,25,25,24,19,23,29,0,0,"CSK","MIL",1,0,"2018-2019"
25,"Regular Season","25_6","EFE","BAR",92,70,24,18,22,28,12,19,22,17,0,0,"EFE","BAR",1,0,"2018-2019"
25,"Regular Season","25_7","BUD","OLY",76,89,21,13,20,22,27,24,22,16,0,0,"OLY","BUD",0,1,"2018-2019"
25,"Regular Season","25_8","BAS","KHI",104,86,22,18,38,26,17,24,16,29,0,0,"BAS","KHI",1,0,"2018-2019"
26,"Regular Season","26_1","KHI","RMB",75,100,22,16,12,25,24,27,19,30,0,0,"RMB","KHI",0,1,"2018-2019"
26,"Regular Season","26_2","ZAL","BAY",85,79,22,26,21,16,20,15,18,26,0,0,"ZAL","BAY",1,0,"2018-2019"
26,"Regular Season","26_3","MAC","EFE",71,79,18,23,17,13,13,26,19,21,0,0,"EFE","MAC",0,1,"2018-2019"
26,"Regular Season","26_4","MIL","OLY",66,57,19,4,26,17,10,13,16,18,0,0,"MIL","OLY",1,0,"2018-2019"
26,"Regular Season","26_5","GRC","DAR",84,64,15,22,23,24,18,12,17,17,0,0,"GRC","DAR",1,0,"2018-2019"
26,"Regular Season","26_6","CSK","PAN",77,78,20,21,18,18,18,17,23,20,0,0,"PAN","CSK",0,1,"2018-2019"
26,"Regular Season","26_7","FEN","BAR",88,82,16,21,15,36,23,15,23,21,0,0,"FEN","BAR",1,0,"2018-2019"
26,"Regular Season","26_8","BAS","BUD",82,62,23,16,25,18,15,19,15,13,0,0,"BAS","BUD",1,0,"2018-2019"
