"Fixture","Phase","IDGAME","Home","Away","Home_Points","Away_Points","Q1H","Q2H","Q3H","Q4H","Q1A","Q2A","Q3A","Q4A","EXH","EXA","Winner","Loser","Home_win","Away_win","Season"
4,"Regular Season","4_7","PAN","CRV",70,59,23,23,15,9,14,11,16,18,0,0,"PAN","CRV",1,0,"2016-2017"
4,"Regular Season","4_8","BAR","BAM",78,74,19,21,19,19,19,19,19,17,0,0,"BAR","BAM",1,0,"2016-2017"
5,"Regular Season","5_1","MAC","BAR",69,79,18,16,13,22,20,20,18,21,0,0,"BAR","MAC",0,1,"2016-2017"
5,"Regular Season","5_2","FEN","UNS",73,81,15,24,23,11,20,23,20,18,0,0,"UNS","FEN",0,1,"2016-2017"
5,"Regular Season","5_3","OLY","CSK",75,81,21,7,23,24,25,19,22,15,0,0,"CSK","OLY",0,1,"2016-2017"
5,"Regular Season","5_4","BAM","MIL",106,102,18,20,23,30,21,25,18,27,15,11,"BAM","MIL",1,0,"2016-2017"
5,"Regular Season","5_5","RMB","GAL",90,81,19,26,21,24,22,25,17,17,0,0,"RMB","GAL",1,0,"2016-2017"
5,"Regular Season","5_6","ZAL","DAR",80,83,25,10,21,24,15,11,35,22,0,0,"DAR","ZAL",0,1,"2016-2017"
5,"Regular Season","5_7","CRV","BAS",63,70,15,13,20,15,22,15,22,11,0,0,"BAS","CRV",0,1,"2016-2017"
5,"Regular Season","5_8","EFE","PAN",84,76,16,19,18,17,20,22,11,17,14,6,"EFE","PAN",1,0,"2016-2017"
6,"Regular Season","6_1","UNS","CRV",65,62,17,10,14,24,17,15,11,19,0,0,"UNS","CRV",1,0,"2016-2017"
6,"Regular Season","6_2","DAR","BAM",72,70,23,17,20,12,17,23,10,20,0,0,"DAR","BAM",1,0,"2016-2017"
6,"Regular Season","6_3","PAN","MAC",83,75,18,17,17,15,12,16,15,24,16,8,"PAN","MAC",1,0,"2016-2017"
6,"Regular Season","6_4","MIL","EFE",105,92,25,30,24,26,24,25,18,25,0,0,"MIL","EFE",1,0,"2016-2017"
6,"Regular Season","6_5","BAR","ZAL",92,86,16,20,29,27,12,23,24,27,0,0,"BAR","ZAL",1,0,"2016-2017"
6,"Regular Season","6_6","GAL","OLY",89,87,14,24,25,26,20,14,23,30,0,0,"GAL","OLY",1,0,"2016-2017"
6,"Regular Season","6_7","CSK","RMB",91,90,17,32,24,18,26,12,30,22,0,0,"CSK","RMB",1,0,"2016-2017"
6,"Regular Season","6_8","BAS","FEN",86,52,14,27,26,19,11,13,16,12,0,0,"BAS","FEN",1,0,"2016-2017"
7,"Regular Season","7_1","EFE","UNS",104,99,24,25,32,23,26,28,20,25,0,0,"EFE","UNS",1,0,"2016-2017"
7,"Regular Season","7_2","MIL","BAS",88,76,27,22,23,16,17,18,21,20,0,0,"MIL","BAS",1,0,"2016-2017"
7,"Regular Season","7_3","BAM","CRV",78,79,14,15,32,17,11,27,20,21,0,0,"CRV","BAM",0,1,"2016-2017"
7,"Regular Season","7_4","MAC","FEN",87,77,15,28,23,21,17,22,21,17,0,0,"MAC","FEN",1,0,"2016-2017"
7,"Regular Season","7_5","DAR","CSK",91,83,30,19,24,18,18,19,20,26,0,0,"DAR","CSK",1,0,"2016-2017"
7,"Regular Season","7_6","OLY","BAR",59,52,21,11,17,10,16,9,13,14,0,0,"OLY","BAR",1,0,"2016-2017"
7,"Regular Season","7_7","ZAL","GAL",87,75,20,29,20,18,20,17,14,24,0,0,"ZAL","GAL",1,0,"2016-2017"
7,"Regular Season","7_8","RMB","PAN",87,84,21,32,19,15,23,27,18,16,0,0,"RMB","PAN",1,0,"2016-2017"
8,"Regular Season","8_1","UNS","MAC",73,74,17,21,16,19,25,16,20,13,0,0,"MAC","UNS",0,1,"2016-2017"
8,"Regular Season","8_2","FEN","EFE",88,80,17,26,21,24,25,17,19,19,0,0,"FEN","EFE",1,0,"2016-2017"
8,"Regular Season","8_3","CRV","MIL",83,70,14,23,17,29,19,13,14,24,0,0,"CRV","MIL",1,0,"2016-2017"
8,"Regular Season","8_4","BAS","BAM",81,74,16,16,23,26,23,24,16,11,0,0,"BAS","BAM",1,0,"2016-2017"
8,"Regular Season","8_5","GAL","DAR",85,81,17,20,28,20,21,17,17,26,0,0,"GAL","DAR",1,0,"2016-2017"
8,"Regular Season","8_6","CSK","ZAL",95,86,19,21,27,28,21,20,28,17,0,0,"CSK","ZAL",1,0,"2016-2017"
8,"Regular Season","8_7","PAN","OLY",77,79,23,16,24,14,23,24,14,18,0,0,"OLY","PAN",0,1,"2016-2017"
8,"Regular Season","8_8","BAR","RMB",63,102,17,14,15,17,29,25,21,27,0,0,"RMB","BAR",0,1,"2016-2017"
9,"Regular Season","9_1","EFE","CRV",100,79,21,26,27,26,21,19,24,15,0,0,"EFE","CRV",1,0,"2016-2017"
9,"Regular Season","9_2","OLY","MAC",73,80,20,17,12,24,24,20,21,15,0,0,"MAC","OLY",0,1,"2016-2017"
9,"Regular Season","9_3","ZAL","BAM",86,72,18,29,24,15,22,17,16,17,0,0,"ZAL","BAM",1,0,"2016-2017"
9,"Regular Season","9_4","MIL","FEN",70,79,17,19,27,7,21,23,14,21,0,0,"FEN","MIL",0,1,"2016-2017"
9,"Regular Season","9_5","RMB","UNS",89,75,25,15,22,27,17,20,18,20,0,0,"RMB","UNS",1,0,"2016-2017"
9,"Regular Season","9_6","GAL","BAR",78,64,17,22,22,17,16,19,13,16,0,0,"GAL","BAR",1,0,"2016-2017"
9,"Regular Season","9_7","CSK","BAS",112,84,17,32,34,29,27,19,23,15,0,0,"CSK","BAS",1,0,"2016-2017"
9,"Regular Season","9_8","PAN","DAR",86,80,21,25,18,22,16,18,26,20,0,0,"PAN","DAR",1,0,"2016-2017"
10,"Regular Season","10_1","UNS","MIL",100,79,35,22,16,27,24,19,26,10,0,0,"UNS","MIL",1,0,"2016-2017"
10,"Regular Season","10_2","FEN","RMB",78,77,23,16,18,21,19,21,17,20,0,0,"FEN","RMB",1,0,"2016-2017"
10,"Regular Season","10_3","BAM","CSK",88,90,16,14,28,30,17,24,20,29,0,0,"CSK","BAM",0,1,"2016-2017"
10,"Regular Season","10_4","MAC","EFE",77,86,20,20,23,14,21,26,16,23,0,0,"EFE","MAC",0,1,"2016-2017"
10,"Regular Season","10_5","DAR","OLY",71,77,21,13,17,20,24,19,14,20,0,0,"OLY","DAR",0,1,"2016-2017"
10,"Regular Season","10_6","CRV","ZAL",79,88,16,28,22,13,24,18,24,22,0,0,"ZAL","CRV",0,1,"2016-2017"
10,"Regular Season","10_7","BAS","GAL",69,62,22,14,18,15,9,23,16,14,0,0,"BAS","GAL",1,0,"2016-2017"
10,"Regular Season","10_8","BAR","PAN",72,57,19,17,21,15,19,12,9,17,0,0,"BAR","PAN",1,0,"2016-2017"
11,"Regular Season","11_1","MAC","BAM",70,85,16,14,22,18,20,26,16,23,0,0,"BAM","MAC",0,1,"2016-2017"
11,"Regular Season","11_2","FEN","CRV",87,72,20,21,27,19,18,13,19,22,0,0,"FEN","CRV",1,0,"2016-2017"
11,"Regular Season","11_3","MIL","CSK",64,79,23,15,16,10,21,15,30,13,0,0,"CSK","MIL",0,1,"2016-2017"
11,"Regular Season","11_4","RMB","ZAL",96,91,25,24,25,22,22,27,20,22,0,0,"RMB","ZAL",1,0,"2016-2017"
11,"Regular Season","11_5","EFE","BAR",72,68,21,15,18,18,15,13,17,23,0,0,"EFE","BAR",1,0,"2016-2017"
11,"Regular Season","11_6","PAN","GAL",85,58,20,19,25,21,13,18,14,13,0,0,"PAN","GAL",1,0,"2016-2017"
11,"Regular Season","11_7","OLY","UNS",88,59,24,19,25,20,16,12,14,17,0,0,"OLY","UNS",1,0,"2016-2017"
11,"Regular Season","11_8","BAS","DAR",73,52,18,19,18,18,9,10,14,19,0,0,"BAS","DAR",1,0,"2016-2017"
12,"Regular Season","12_1","UNS","BAS",91,92,20,20,27,24,22,21,24,25,0,0,"BAS","UNS",0,1,"2016-2017"
12,"Regular Season","12_2","DAR","RMB",81,68,17,18,17,29,20,11,13,24,0,0,"DAR","RMB",1,0,"2016-2017"
12,"Regular Season","12_3","ZAL","OLY",75,88,23,17,20,15,21,21,21,25,0,0,"OLY","ZAL",0,1,"2016-2017"
12,"Regular Season","12_4","CRV","MAC",83,58,19,23,23,18,14,10,18,16,0,0,"CRV","MAC",1,0,"2016-2017"
12,"Regular Season","12_5","BAM","EFE",91,83,23,25,23,20,22,19,23,19,0,0,"BAM","EFE",1,0,"2016-2017"
12,"Regular Season","12_6","GAL","MIL",83,80,21,22,19,21,15,17,27,21,0,0,"GAL","MIL",1,0,"2016-2017"
12,"Regular Season","12_7","CSK","BAR",92,76,24,20,27,21,11,31,23,11,0,0,"CSK","BAR",1,0,"2016-2017"
12,"Regular Season","12_8","PAN","FEN",81,70,23,18,20,20,14,23,15,18,0,0,"PAN","FEN",1,0,"2016-2017"
13,"Regular Season","13_1","UNS","GAL",73,60,15,22,18,18,11,20,12,17,0,0,"UNS","GAL",1,0,"2016-2017"
13,"Regular Season","13_2","EFE","ZAL",71,84,13,17,21,20,16,28,22,18,0,0,"ZAL","EFE",0,1,"2016-2017"
13,"Regular Season","13_3","OLY","CRV",73,65,22,23,11,17,18,16,9,22,0,0,"OLY","CRV",1,0,"2016-2017"
13,"Regular Season","13_4","RMB","BAM",95,72,24,23,25,23,9,16,15,32,0,0,"RMB","BAM",1,0,"2016-2017"
13,"Regular Season","13_5","FEN","DAR",64,71,18,17,13,16,20,17,13,21,0,0,"DAR","FEN",0,1,"2016-2017"
13,"Regular Season","13_6","MIL","PAN",72,86,21,8,13,30,16,24,24,22,0,0,"PAN","MIL",0,1,"2016-2017"
13,"Regular Season","13_7","MAC","CSK",76,80,31,15,13,17,16,26,16,22,0,0,"CSK","MAC",0,1,"2016-2017"
13,"Regular Season","13_8","BAS","BAR",65,62,9,15,23,18,16,14,15,17,0,0,"BAS","BAR",1,0,"2016-2017"
14,"Regular Season","14_1","GAL","EFE",76,86,18,26,14,18,16,22,22,26,0,0,"EFE","GAL",0,1,"2016-2017"
14,"Regular Season","14_2","CRV","RMB",82,70,20,23,19,20,19,16,16,19,0,0,"CRV","RMB",1,0,"2016-2017"
14,"Regular Season","14_3","ZAL","UNS",80,88,19,27,23,11,23,20,15,30,0,0,"UNS","ZAL",0,1,"2016-2017"
14,"Regular Season","14_4","BAM","OLY",82,68,23,25,11,23,13,17,20,18,0,0,"BAM","OLY",1,0,"2016-2017"
14,"Regular Season","14_5","CSK","FEN",79,95,23,18,18,16,13,23,22,17,4,20,"FEN","CSK",0,1,"2016-2017"
14,"Regular Season","14_6","DAR","MAC",86,84,13,18,27,28,22,26,13,23,0,0,"DAR","MAC",1,0,"2016-2017"
14,"Regular Season","14_7","PAN","BAS",69,68,27,10,18,14,18,23,18,9,0,0,"PAN","BAS",1,0,"2016-2017"
14,"Regular Season","14_8","BAR","MIL",89,75,32,17,23,17,19,16,16,24,0,0,"BAR","MIL",1,0,"2016-2017"
15,"Regular Season","15_1","EFE","RMB",78,80,22,14,27,15,21,16,24,19,0,0,"RMB","EFE",0,1,"2016-2017"
15,"Regular Season","15_2","CRV","CSK",78,67,27,21,16,14,14,20,22,11,0,0,"CRV","CSK",1,0,"2016-2017"
15,"Regular Season","15_3","OLY","FEN",71,62,18,22,18,13,9,12,19,22,0,0,"OLY","FEN",1,0,"2016-2017"
15,"Regular Season","15_4","MIL","ZAL",70,78,16,17,23,14,21,15,20,22,0,0,"ZAL","MIL",0,1,"2016-2017"
15,"Regular Season","15_5","BAS","MAC",101,88,30,12,29,30,24,16,24,24,0,0,"BAS","MAC",1,0,"2016-2017"
15,"Regular Season","15_6","UNS","PAN",83,81,13,22,28,20,19,25,21,16,0,0,"UNS","PAN",1,0,"2016-2017"
15,"Regular Season","15_7","GAL","BAM",75,90,19,19,14,23,24,23,27,16,0,0,"BAM","GAL",0,1,"2016-2017"
15,"Regular Season","15_8","BAR","DAR",81,77,19,16,24,22,22,18,17,20,0,0,"BAR","DAR",1,0,"2016-2017"
16,"Regular Season","16_1","EFE","GAL",84,73,22,20,24,18,18,18,23,14,0,0,"EFE","GAL",1,0,"2016-2017"
16,"Regular Season","16_2","BAM","BAR",85,65,18,22,19,26,17,14,16,18,0,0,"BAM","BAR",1,0,"2016-2017"
16,"Regular Season","16_3","MAC","DAR",93,92,29,24,14,26,14,22,35,21,0,0,"MAC","DAR",1,0,"2016-2017"
16,"Regular Season","16_4","BAS","UNS",102,70,25,28,24,25,15,21,14,20,0,0,"BAS","UNS",1,0,"2016-2017"
16,"Regular Season","16_5","FEN","MIL",86,79,18,23,22,23,19,21,18,21,0,0,"FEN","MIL",1,0,"2016-2017"
16,"Regular Season","16_6","ZAL","CRV",61,77,7,15,17,22,21,26,14,16,0,0,"CRV","ZAL",0,1,"2016-2017"
16,"Regular Season","16_7","OLY","PAN",77,69,17,21,17,22,11,26,13,19,0,0,"OLY","PAN",1,0,"2016-2017"
16,"Regular Season","16_8","RMB","CSK",95,85,23,27,24,21,24,22,24,15,0,0,"RMB","CSK",1,0,"2016-2017"
17,"Regular Season","17_1","UNS","BAM",63,58,13,17,16,17,20,16,11,11,0,0,"UNS","BAM",1,0,"2016-2017"
17,"Regular Season","17_2","DAR","BAS",98,89,20,27,30,21,24,22,22,21,0,0,"DAR","BAS",1,0,"2016-2017"
17,"Regular Season","17_3","CRV","FEN",75,73,23,21,17,14,23,19,17,14,0,0,"CRV","FEN",1,0,"2016-2017"
17,"Regular Season","17_4","BAR","OLY",67,69,20,13,21,13,17,12,27,13,0,0,"OLY","BAR",0,1,"2016-2017"
17,"Regular Season","17_5","CSK","MIL",101,64,27,29,22,23,9,16,21,18,0,0,"CSK","MIL",1,0,"2016-2017"
17,"Regular Season","17_6","GAL","ZAL",87,79,17,23,25,22,17,17,23,22,0,0,"GAL","ZAL",1,0,"2016-2017"
17,"Regular Season","17_7","PAN","EFE",92,81,21,17,12,20,13,19,18,20,22,11,"PAN","EFE",1,0,"2016-2017"
17,"Regular Season","17_8","RMB","MAC",80,75,16,21,16,27,21,15,20,19,0,0,"RMB","MAC",1,0,"2016-2017"
18,"Regular Season","18_1","CSK","BAM",85,64,21,23,25,16,17,16,15,16,0,0,"CSK","BAM",1,0,"2016-2017"
18,"Regular Season","18_2","FEN","PAN",84,63,27,17,16,24,16,12,17,18,0,0,"FEN","PAN",1,0,"2016-2017"
18,"Regular Season","18_3","MAC","CRV",67,71,17,17,20,13,16,17,15,23,0,0,"CRV","MAC",0,1,"2016-2017"
18,"Regular Season","18_4","MIL","GAL",92,87,23,26,22,21,21,18,21,27,0,0,"MIL","GAL",1,0,"2016-2017"
18,"Regular Season","18_5","BAR","EFE",89,78,16,17,30,26,15,19,19,25,0,0,"BAR","EFE",1,0,"2016-2017"
18,"Regular Season","18_6","ZAL","RMB",59,74,17,16,20,6,17,24,12,21,0,0,"RMB","ZAL",0,1,"2016-2017"
18,"Regular Season","18_7","DAR","UNS",71,64,23,10,18,20,17,17,18,12,0,0,"DAR","UNS",1,0,"2016-2017"
18,"Regular Season","18_8","OLY","BAS",92,62,24,26,26,16,17,11,15,19,0,0,"OLY","BAS",1,0,"2016-2017"
19,"Regular Season","19_1","UNS","FEN",81,86,15,19,26,21,22,17,29,18,0,0,"FEN","UNS",0,1,"2016-2017"
19,"Regular Season","19_2","GAL","MAC",102,63,20,32,20,30,16,23,13,11,0,0,"GAL","MAC",1,0,"2016-2017"
19,"Regular Season","19_3","ZAL","CSK",79,74,20,18,19,22,20,25,16,13,0,0,"ZAL","CSK",1,0,"2016-2017"
19,"Regular Season","19_4","PAN","BAR",71,65,15,21,18,17,13,16,17,19,0,0,"PAN","BAR",1,0,"2016-2017"
19,"Regular Season","19_5","BAS","CRV",69,87,15,12,22,20,25,25,20,17,0,0,"CRV","BAS",0,1,"2016-2017"
19,"Regular Season","19_6","EFE","DAR",93,81,25,17,22,29,19,19,18,25,0,0,"EFE","DAR",1,0,"2016-2017"
19,"Regular Season","19_7","BAM","RMB",89,91,21,26,22,20,25,26,19,21,0,0,"RMB","BAM",0,1,"2016-2017"
19,"Regular Season","19_8","MIL","OLY",99,83,15,26,26,32,21,20,20,22,0,0,"MIL","OLY",1,0,"2016-2017"
20,"Regular Season","20_1","FEN","GAL",85,80,19,22,23,21,27,27,12,14,0,0,"FEN","GAL",1,0,"2016-2017"
20,"Regular Season","20_2","CRV","PAN",72,66,20,19,18,15,14,19,23,10,0,0,"CRV","PAN",1,0,"2016-2017"
20,"Regular Season","20_3","MAC","UNS",60,52,16,17,12,15,9,15,14,14,0,0,"MAC","UNS",1,0,"2016-2017"
20,"Regular Season","20_4","CSK","EFE",80,77,25,17,23,15,24,11,17,25,0,0,"CSK","EFE",1,0,"2016-2017"
20,"Regular Season","20_5","DAR","ZAL",66,69,14,17,18,17,16,22,17,14,0,0,"ZAL","DAR",0,1,"2016-2017"
20,"Regular Season","20_6","BAR","BAS",79,93,20,23,20,16,21,32,30,10,0,0,"BAS","BAR",0,1,"2016-2017"
20,"Regular Season","20_7","OLY","BAM",83,77,24,17,24,18,13,19,24,21,0,0,"OLY","BAM",1,0,"2016-2017"
20,"Regular Season","20_8","RMB","MIL",94,89,22,24,23,25,18,31,24,16,0,0,"RMB","MIL",1,0,"2016-2017"
21,"Regular Season","21_1","UNS","OLY",75,90,13,23,18,21,33,23,13,21,0,0,"OLY","UNS",0,1,"2016-2017"
21,"Regular Season","21_2","FEN","CSK",77,71,15,21,24,17,14,26,11,20,0,0,"FEN","CSK",1,0,"2016-2017"
21,"Regular Season","21_3","ZAL","BAR",89,85,18,21,22,28,24,14,23,24,0,0,"ZAL","BAR",1,0,"2016-2017"
21,"Regular Season","21_4","BAM","MAC",90,75,16,25,25,24,21,22,10,22,0,0,"BAM","MAC",1,0,"2016-2017"
21,"Regular Season","21_5","MIL","DAR",89,87,20,18,23,28,24,27,22,14,0,0,"MIL","DAR",1,0,"2016-2017"
21,"Regular Season","21_6","GAL","PAN",79,84,24,16,24,15,18,25,25,16,0,0,"PAN","GAL",0,1,"2016-2017"
21,"Regular Season","21_7","BAS","RMB",71,79,15,21,16,19,16,23,20,20,0,0,"RMB","BAS",0,1,"2016-2017"
21,"Regular Season","21_8","CRV","EFE",72,86,20,16,16,20,16,31,14,25,0,0,"EFE","CRV",0,1,"2016-2017"
22,"Regular Season","22_1","UNS","RMB",77,81,18,18,23,18,17,26,14,24,0,0,"RMB","UNS",0,1,"2016-2017"
22,"Regular Season","22_2","EFE","MIL",90,86,15,25,29,21,27,27,20,12,0,0,"EFE","MIL",1,0,"2016-2017"
22,"Regular Season","22_3","CSK","CRV",102,80,33,25,19,25,26,20,18,16,0,0,"CSK","CRV",1,0,"2016-2017"
22,"Regular Season","22_4","MAC","BAS",85,84,22,24,23,16,18,21,16,29,0,0,"MAC","BAS",1,0,"2016-2017"
22,"Regular Season","22_5","PAN","BAM",81,72,27,15,20,19,19,22,13,18,0,0,"PAN","BAM",1,0,"2016-2017"
22,"Regular Season","22_6","DAR","FEN",72,65,10,24,13,25,20,11,16,18,0,0,"DAR","FEN",1,0,"2016-2017"
22,"Regular Season","22_7","OLY","ZAL",73,64,19,16,21,17,19,16,19,10,0,0,"OLY","ZAL",1,0,"2016-2017"
22,"Regular Season","22_8","BAR","GAL",62,69,16,12,22,12,10,16,19,24,0,0,"GAL","BAR",0,1,"2016-2017"
23,"Regular Season","23_1","CSK","MAC",93,81,26,28,15,24,14,34,12,21,0,0,"CSK","MAC",1,0,"2016-2017"
23,"Regular Season","23_2","FEN","OLY",67,64,22,18,7,20,22,12,22,8,0,0,"FEN","OLY",1,0,"2016-2017"
23,"Regular Season","23_3","CRV","GAL",77,58,20,28,16,13,17,12,13,16,0,0,"CRV","GAL",1,0,"2016-2017"
23,"Regular Season","23_4","MIL","BAR",78,83,22,23,10,23,22,19,24,18,0,0,"BAR","MIL",0,1,"2016-2017"
23,"Regular Season","23_5","EFE","BAS",96,85,23,24,26,23,21,17,22,25,0,0,"EFE","BAS",1,0,"2016-2017"
23,"Regular Season","23_6","BAM","ZAL",86,91,22,23,23,18,28,21,18,24,0,0,"ZAL","BAM",0,1,"2016-2017"
23,"Regular Season","23_7","PAN","UNS",83,82,24,15,13,31,25,21,15,21,0,0,"PAN","UNS",1,0,"2016-2017"
23,"Regular Season","23_8","RMB","DAR",101,83,30,23,22,26,14,23,23,23,0,0,"RMB","DAR",1,0,"2016-2017"
24,"Regular Season","24_1","ZAL","FEN",67,76,17,14,17,19,19,11,25,21,0,0,"FEN","ZAL",0,1,"2016-2017"
24,"Regular Season","24_2","GAL","RMB",87,84,25,24,24,14,20,26,14,24,0,0,"GAL","RMB",1,0,"2016-2017"
24,"Regular Season","24_3","CRV","BAM",74,60,17,26,13,18,9,20,14,17,0,0,"CRV","BAM",1,0,"2016-2017"
24,"Regular Season","24_4","MAC","OLY",71,82,13,19,13,26,17,23,18,24,0,0,"OLY","MAC",0,1,"2016-2017"
24,"Regular Season","24_5","BAS","MIL",87,74,23,15,28,21,20,17,16,21,0,0,"BAS","MIL",1,0,"2016-2017"
24,"Regular Season","24_6","UNS","EFE",92,99,22,21,18,21,22,27,20,13,10,17,"EFE","UNS",0,1,"2016-2017"
24,"Regular Season","24_7","DAR","PAN",77,72,17,18,18,24,17,16,20,19,0,0,"DAR","PAN",1,0,"2016-2017"
24,"Regular Season","24_8","BAR","CSK",61,85,4,20,23,14,29,19,18,19,0,0,"CSK","BAR",0,1,"2016-2017"
25,"Regular Season","25_1","CSK","GAL",85,69,13,33,19,20,17,12,20,20,0,0,"CSK","GAL",1,0,"2016-2017"
25,"Regular Season","25_2","FEN","BAS",74,79,18,17,20,19,19,24,18,18,0,0,"BAS","FEN",0,1,"2016-2017"
25,"Regular Season","25_3","ZAL","PAN",64,58,9,10,15,30,17,14,10,17,0,0,"ZAL","PAN",1,0,"2016-2017"
25,"Regular Season","25_4","MAC","MIL",92,82,26,25,19,22,20,15,26,21,0,0,"MAC","MIL",1,0,"2016-2017"
25,"Regular Season","25_5","BAR","UNS",70,62,24,12,19,15,20,14,10,18,0,0,"BAR","UNS",1,0,"2016-2017"
25,"Regular Season","25_6","EFE","BAM",68,87,23,9,13,23,17,25,22,23,0,0,"BAM","EFE",0,1,"2016-2017"
25,"Regular Season","25_7","OLY","DAR",81,73,25,23,21,12,18,15,25,15,0,0,"OLY","DAR",1,0,"2016-2017"
25,"Regular Season","25_8","RMB","CRV",98,68,38,25,17,18,24,20,13,11,0,0,"RMB","CRV",1,0,"2016-2017"
26,"Regular Season","26_1","EFE","MAC",92,87,17,24,26,25,17,25,15,30,0,0,"EFE","MAC",1,0,"2016-2017"
26,"Regular Season","26_2","PAN","RMB",88,82,21,22,15,30,19,22,17,24,0,0,"PAN","RMB",1,0,"2016-2017"
26,"Regular Season","26_3","MIL","CRV",71,78,10,21,19,21,25,18,17,18,0,0,"CRV","MIL",0,1,"2016-2017"
26,"Regular Season","26_4","BAM","FEN",78,83,21,17,18,22,27,15,26,15,0,0,"FEN","BAM",0,1,"2016-2017"
26,"Regular Season","26_5","UNS","ZAL",80,82,23,20,17,20,24,18,22,18,0,0,"ZAL","UNS",0,1,"2016-2017"
26,"Regular Season","26_6","DAR","BAR",67,56,11,32,10,14,13,9,20,14,0,0,"DAR","BAR",1,0,"2016-2017"
26,"Regular Season","26_7","OLY","GAL",71,80,27,21,11,12,14,21,22,23,0,0,"GAL","OLY",0,1,"2016-2017"
26,"Regular Season","26_8","BAS","CSK",79,78,18,16,27,18,14,19,21,24,0,0,"BAS","CSK",1,0,"2016-2017"
