Against,Team,IDGAME,Phase,Player,MIN,PTS,F2M,F2A,F2GP,F3M,F3A,F3GP,FTM,FTA,FTP,OR,DR,TR,AS,ST,TO,BLK,BLKR,PF,RF,PIR,HA,results,Team_PTS,Team_F2A,Team_F3A,Team_FTA,Team_F2M,Team_F3M,Team_FTM,Team_AS,Team_OR,Team_DR,Team_TR,Team_ST,Team_TO,Team_BLK,Team_PF,Team_PIR,Team_opp_PTS,Team_opp_F2A,Team_opp_F3A,Team_opp_FTA,Team_opp_F2M,Team_opp_F3M,Team_opp_FTM,Team_opp_AS,Team_opp_OR,Team_opp_DR,Team_opp_TR,Team_opp_ST,Team_opp_TO,Team_opp_BLK,Team_opp_PF,Team_opp_PIR,Points_per_shoot,Possesions,Offensive_rating,PIE,Assists_Ratio,As_To_ratio,EFG,FT_ratio,Game_score,True_shooting,Turnover_ratio,Usage,OR_percent,Season
MAC,KHI,1-Jan,Regular Season,Stefan  Jovic,17,0,0,0,,0,2,0,0,0,,1,0,1,4,0,1,0,0,1,2,3,H,W,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,0,1.9,0,0,210.5,4,0,0,0.7,0,52.63,1.6,3.8,2019-2020
MAC,KHI,1-Jan,Regular Season,Viacheslav  Zaytsev,10,0,0,0,,0,0,,0,0,,1,1,2,2,1,1,0,0,2,1,3,H,W,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,,0,,0.01,,2,,,1.6,,,0.9,3.8,2019-2020
MAC,KHI,1-Jan,Regular Season,Egor  Vyaltsev,5,0,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,2,0,-1,H,W,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,,0,,-0.01,,,,,-0.1,,,0,0,2019-2020
MAC,KHI,1-Jan,Regular Season,Sergei  Monia,19,6,0,0,,2,2,100,0,0,,0,2,2,0,1,0,0,0,1,0,8,H,W,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,3,1.9,315.8,0.06,0,,150,0,6.6,150,0,1,0,2019-2020
MAC,KHI,1-Jan,Regular Season,Anthony  Gill,24,18,2,6,33.3,3,3,100,5,6,83.3,3,3,6,4,0,0,0,1,5,5,22,H,W,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,1.2,8.3,216.9,0.12,48.2,,72.2,0.67,17.1,77.3,0,4.4,11.5,2019-2020
MAC,KHI,1-Jan,Regular Season,Jeremy  Evans,17,8,3,5,60,0,1,0,2,3,66.7,3,3,6,0,0,1,0,0,4,2,7,H,W,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,89,32,35,27,13,14,21,18,13,23,36,10,9,1,25,92,0.89,5.1,156.9,0.03,0,0,50,0.5,5,54.6,19.61,4.5,11.5,2019-2020
CRV,PAN,2-Jan,Regular Season,Deshaun  Thomas,32,18,6,13,46.2,0,1,0,6,7,85.7,4,7,11,2,2,1,0,0,2,4,25,H,W,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,0.86,13.5,133.3,0.12,14.8,2,42.9,0.5,16.7,52.7,7.41,5.6,33.3,2019-2020
CRV,PAN,2-Jan,Regular Season,Ioannis  Papapetrou,25,2,1,2,50,0,1,0,0,0,,0,2,2,0,0,0,1,0,3,1,1,H,W,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,0.67,2.9,69,0,0,,33.3,0,0.4,33.3,0,1.2,0,2019-2020
CRV,PAN,2-Jan,Regular Season,Jimmer  Fredette,25,11,2,4,50,1,2,50,4,4,100,0,1,1,1,0,2,0,0,2,3,9,H,W,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,1.1,9.4,117,0.04,10.6,0.5,58.3,0.67,6.2,70.9,21.28,3.8,0,2019-2020
CRV,PAN,2-Jan,Regular Season,Nick  Calathes,32,21,5,8,62.5,3,6,50,2,3,66.7,0,3,3,7,1,5,0,2,1,6,23,H,W,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,1.24,19.5,107.7,0.12,35.9,1.4,67.9,0.21,15.4,68.5,25.64,6.2,0,2019-2020
CRV,PAN,2-Jan,Regular Season,Jacob  Wiley,10,2,1,2,50,0,1,0,0,0,,1,0,1,1,1,0,1,0,2,0,2,H,W,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,0.67,1.9,105.3,0.01,52.6,,33.3,0,2.6,33.3,0,3,8.3,2019-2020
CRV,PAN,2-Jan,Regular Season,Tyrese  Rice,14,12,2,3,66.7,1,2,50,5,6,83.3,1,1,2,2,1,1,0,0,1,4,16,H,W,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,1.09,7.3,164.4,0.08,27.4,2,70,1.2,11.3,78.5,13.7,6.1,8.3,2019-2020
CRV,PAN,2-Jan,Regular Season,Georgios  Papagiannis,17,8,4,6,66.7,0,0,,0,2,0,0,5,5,0,1,0,2,0,1,1,12,H,W,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,1,6.6,121.2,0.07,0,,66.7,0.33,8.1,58.1,0,4,0,2019-2020
CRV,PAN,2-Jan,Regular Season,Ian  Vougioukas,9,4,2,2,100,0,0,,0,0,,0,2,2,0,0,4,0,0,1,2,3,H,W,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,2,5.8,69,0.01,0,0,100,0,-0.4,100,68.97,6.6,0,2019-2020
CRV,PAN,2-Jan,Regular Season,Wesley  Johnson,20,3,1,1,100,0,0,,1,4,25,0,3,3,1,2,0,0,0,2,2,6,H,W,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,0.6,2.6,115.4,0.03,38.5,,100,4,4.3,54.3,0,1.4,0,2019-2020
CRV,PAN,2-Jan,Regular Season,Rion  Brown,7,0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,1,2,2,H,W,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,,0,,0,,,,,-0.1,,,0,0,2019-2020
CRV,PAN,2-Jan,Regular Season,Konstantinos  Mitoglou,8,6,2,2,100,0,0,,2,2,100,0,0,0,0,0,0,0,0,1,2,7,H,W,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,87,43,13,28,26,5,20,14,6,25,31,8,13,4,17,106,1.5,2.8,214.3,0.03,0,,100,1,5,104.2,0,3.5,0,2019-2020
PAN,CRV,2-Jan,Regular Season,Lorenzo  Brown,10,3,0,3,0,1,1,100,0,0,,1,1,2,0,1,2,0,0,0,1,2,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,0.75,4.8,62.5,0.01,0,0,37.5,0,0.6,37.5,41.67,5.3,4.5,2019-2020
PAN,CRV,2-Jan,Regular Season,Dejan  Davidovac,18,3,0,1,0,1,2,50,0,0,,2,1,3,0,1,0,0,0,2,2,5,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,1,1,300,0.02,0,,50,0,3.2,50,0,1.5,9.1,2019-2020
PAN,CRV,2-Jan,Regular Season,Branko  Lazic,13,0,0,1,0,0,1,0,0,0,,1,0,1,1,0,0,0,0,3,1,-2,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,0,1,0,-0.04,100,,0,0,-1.2,0,0,1.4,4.5,2019-2020
PAN,CRV,2-Jan,Regular Season,Billy   Baron,28,15,2,7,28.6,3,6,50,2,2,100,0,5,5,6,1,2,1,2,1,2,17,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,1,15.2,98.7,0.2,39.5,3,50,0.15,12.9,54,13.16,5,0,2019-2020
PAN,CRV,2-Jan,Regular Season,James  Gist,27,22,9,18,50,0,2,0,4,5,80,6,1,7,1,0,0,0,1,4,4,17,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,0.88,15.6,141,0.13,6.4,,45,0.25,14.8,49.5,0,7.3,27.3,2019-2020
PAN,CRV,2-Jan,Regular Season,Derrick  Brown,12,5,0,0,,1,2,50,2,2,100,0,1,1,1,0,1,0,0,1,1,5,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,1.25,3.7,135.1,0.05,27,1,75,1,3.6,86.8,27.03,2.9,0,2019-2020
PAN,CRV,2-Jan,Regular Season,Filip  Covic,10,0,0,0,,0,0,,0,0,,0,2,2,0,0,3,0,0,0,1,0,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,,2.9,0,-0.01,0,0,,,-2.4,,103.45,2.6,0,2019-2020
PAN,CRV,2-Jan,Regular Season,Stratos   Perperoglou,25,15,3,8,37.5,2,4,50,3,4,75,1,2,3,0,3,2,0,0,4,4,11,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,0.94,14.2,105.6,0.08,0,0,50,0.33,8.9,54.5,14.08,5.6,4.5,2019-2020
PAN,CRV,2-Jan,Regular Season,Mouhammad  Faye,10,3,0,0,,1,2,50,0,0,,0,2,2,0,0,0,0,0,2,0,2,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,1.5,1.9,157.9,0.02,0,,75,0,1.8,75,0,1.8,0,2019-2020
PAN,CRV,2-Jan,Regular Season,Ognjen  Dobric,11,6,3,4,75,0,1,0,0,0,,0,0,0,1,1,1,0,0,2,1,4,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,1.2,5.8,103.4,0.04,17.2,1,60,0,3.6,60,17.24,4.8,0,2019-2020
PAN,CRV,2-Jan,Regular Season,Charles  Jenkins,26,8,4,6,66.7,0,1,0,0,0,,0,2,2,0,1,0,0,0,3,0,5,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,1.14,6.7,119.4,0.06,0,,57.1,0,5.1,57.1,0,2.4,0,2019-2020
PAN,CRV,2-Jan,Regular Season,Michael  Ojo,8,2,1,2,50,0,0,,0,0,,0,1,1,0,0,2,1,1,5,0,-5,A,L,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,82,50,22,13,22,9,11,10,11,18,29,8,13,2,27,61,1,3.8,52.6,-0.05,0,0,50,0,-2,50,52.63,4.4,0,2019-2020
BAY,MIL,3-Jan,Regular Season,Shelvin  Mack,21,6,3,7,42.9,0,0,,0,0,,0,4,4,3,0,4,0,0,3,1,3,A,L,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,0.86,10.6,56.6,0.03,28.3,0.8,42.9,0,0.4,42.9,37.74,4.8,0,2019-2020
BAY,MIL,3-Jan,Regular Season,Riccardo  Moraschini,17,0,0,0,,0,4,0,0,0,,0,5,5,1,0,0,0,0,3,0,-1,A,L,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,0,3.8,0,-0.02,26.3,,0,0,-1.8,0,0,2.1,0,2019-2020
BAY,MIL,3-Jan,Regular Season,Michael  Roll,21,2,1,3,33.3,0,1,0,0,0,,1,0,1,0,0,1,0,0,2,0,-3,A,L,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,0.5,3.8,52.6,-0.05,0,0,25,0,-1.5,25,26.32,2.2,4.5,2019-2020
BAY,MIL,3-Jan,Regular Season,Kaleb  Tarczewski,18,6,3,6,50,0,0,,0,2,0,2,6,8,1,0,2,1,0,4,1,6,A,L,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,0.75,6.6,90.9,0.05,15.2,0.5,50,0.33,3.2,43.6,30.3,4.5,9.1,2019-2020
BAY,MIL,3-Jan,Regular Season,Luis  Scola,28,17,4,7,57.1,2,6,33.3,3,4,75,2,4,6,1,2,3,0,0,2,4,17,A,L,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,1,15.1,112.6,0.19,6.6,0.3,53.8,0.31,11.4,57.6,19.87,5.8,9.1,2019-2020
BAY,MIL,3-Jan,Regular Season,Amedeo  Della Valle,17,10,1,4,25,1,3,33.3,5,7,71.4,2,1,3,0,1,0,1,0,1,5,12,A,L,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,0.71,7.8,128.2,0.09,0,,35.7,1,8.1,49.6,0,5.4,9.1,2019-2020
BAY,MIL,3-Jan,Regular Season,Paul  Biligha,13,4,2,5,40,0,0,,0,0,,2,1,3,0,1,1,1,1,2,0,2,A,L,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,0.8,3.8,105.3,0.02,0,0,40,0,2.9,40,26.32,4.2,9.1,2019-2020
BAY,MIL,3-Jan,Regular Season,Sergio  Rodriguez,29,14,3,8,37.5,1,6,16.7,5,5,100,0,3,3,6,2,1,0,1,4,5,14,A,L,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,0.74,16.5,84.8,0.16,36.4,6,32.1,0.36,10.3,43.2,6.06,5.4,0,2019-2020
BAY,MIL,3-Jan,Regular Season,Andrea  Cinciarini,5,1,0,0,,0,1,0,1,4,25,0,0,0,0,0,0,0,0,0,2,-1,A,L,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,0.2,2.6,38.5,-0.05,0,,0,4,-0.9,18.1,0,5,0,2019-2020
BAY,MIL,3-Jan,Regular Season,Aaron  White,4,2,1,1,100,0,0,,0,0,,0,2,2,0,0,0,0,0,1,0,3,A,L,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,2,1,200,0.05,0,,100,0,1.9,100,0,2.3,0,2019-2020
BAY,MIL,3-Jan,Regular Season,Jeff  Brooks,25,2,0,1,0,0,1,0,2,2,100,2,2,4,1,0,1,0,0,1,2,5,A,L,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,64,42,22,24,18,4,16,13,11,28,39,6,13,3,23,57,0.5,1.8,111.1,0.03,55.6,1,0,1,1.9,34.7,55.56,1.4,9.1,2019-2020
MIL,BAY,3-Jan,Regular Season,Greg  Monroe,23,6,3,9,33.3,0,0,,0,0,,1,9,10,4,0,1,0,1,3,2,11,H,W,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,0.67,8.6,69.8,0.07,46.5,4,33.3,0,4.9,33.3,11.63,4.1,7.1,2019-2020
MIL,BAY,3-Jan,Regular Season,Vladimir  Lucic,30,18,6,7,85.7,1,5,20,3,3,100,2,3,5,0,2,0,0,0,1,7,26,H,W,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,1.2,10.9,165.1,0.14,0,,62.5,0.25,16.3,67.6,0,4.2,14.3,2019-2020
MIL,BAY,3-Jan,Regular Season,Maodo  Lo,23,12,3,4,75,2,4,50,0,0,,0,2,2,3,0,3,1,0,3,2,11,H,W,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,1.5,10.6,113.2,0.07,28.3,1,75,0,7.6,75,28.3,4.5,0,2019-2020
MIL,BAY,3-Jan,Regular Season,Nihad  Djedovic,30,16,6,10,60,0,2,0,4,4,100,0,3,3,3,4,1,0,1,2,3,19,H,W,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,1,14.2,112.7,0.13,21.1,3,50,0.33,15.2,58.1,7.04,4.7,0,2019-2020
MIL,BAY,3-Jan,Regular Season,Danilo  Barthel,29,4,1,4,25,0,1,0,2,2,100,1,2,3,2,1,0,0,0,1,2,7,H,W,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,0.57,4.7,85.1,0.03,42.6,,20,0.4,4.2,34,0,1.9,7.1,2019-2020
MIL,BAY,3-Jan,Regular Season,DeMarcus  Nelson,17,9,3,5,60,1,3,33.3,0,0,,1,1,2,2,1,1,0,0,2,0,7,H,W,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,1.12,7.7,116.9,0.05,26,2,56.2,0,6.6,56.2,12.99,5,7.1,2019-2020
MIL,BAY,3-Jan,Regular Season,Petteri  Koponen,11,3,0,2,0,1,2,50,0,0,,0,2,2,2,0,1,0,1,2,0,0,H,W,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,0.75,4.8,62.5,0.01,41.7,2,37.5,0,0.8,37.5,20.83,4.3,0,2019-2020
MIL,BAY,3-Jan,Regular Season,Paul  Zipser,19,6,1,3,33.3,1,3,33.3,1,2,50,2,2,4,0,0,0,0,0,3,3,5,H,W,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,0.75,4.7,127.7,0.01,0,,41.7,0.33,3,43.6,0,3.4,14.3,2019-2020
MIL,BAY,3-Jan,Regular Season,Mathias  Lessort,4,1,0,0,,0,0,,1,2,50,0,1,1,0,0,0,0,0,2,1,0,H,W,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,0.5,0.8,125,-0.01,0,,,,0.1,56.8,0,2.1,0,2019-2020
MIL,BAY,3-Jan,Regular Season,Leon  Radosevic,13,3,0,3,0,0,0,,3,6,50,0,5,5,0,0,2,1,0,1,3,3,H,W,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,78,47,20,19,23,6,14,16,7,30,37,8,9,2,20,89,0.33,7.3,41.1,0,0,0,0,2,-0.5,26.6,27.4,5.6,0,2019-2020
FEN,RMB,4-Jan,Regular Season,Anthony  Randolph,26,15,2,5,40,3,6,50,2,2,100,3,2,5,3,3,3,0,0,2,4,19,H,W,81,33,24,12,20,11,8,23,4,20,24,10,14,2,21,94,81,33,24,12,20,11,8,23,4,20,24,10,14,2,21,94,1.15,11.4,131.6,0.09,26.3,1,59.1,0.18,13.3,63.1,26.32,6,37.5,2019-2020
FEN,RMB,4-Jan,Regular Season,Rudy  Fernandez,25,10,0,1,0,3,4,75,1,3,33.3,0,3,3,4,0,1,0,0,3,4,13,H,W,81,33,24,12,20,11,8,23,4,20,24,10,14,2,21,94,81,33,24,12,20,11,8,23,4,20,24,10,14,2,21,94,1.25,7,142.9,0.06,57.1,4,90,0.6,8.4,79.1,14.29,3.1,0,2019-2020
FEN,RMB,4-Jan,Regular Season,Facundo  Campazzo,29,14,3,5,60,2,5,40,2,2,100,0,4,4,8,2,2,0,0,3,6,24,H,W,81,33,24,12,20,11,8,23,4,20,24,10,14,2,21,94,81,33,24,12,20,11,8,23,4,20,24,10,14,2,21,94,1.17,12.4,112.9,0.12,64.5,4,60,0.2,14.6,64.3,16.13,4.7,0,2019-2020
