Against,Team,IDGAME,Phase,Player,MIN,PTS,F2M,F2A,F2GP,F3M,F3A,F3GP,FTM,FTA,FTP,OR,DR,TR,AS,ST,TO,BLK,BLKR,PF,RF,PIR,HA,results,Team_PTS,Team_F2A,Team_F3A,Team_FTA,Team_F2M,Team_F3M,Team_FTM,Team_AS,Team_OR,Team_DR,Team_TR,Team_ST,Team_TO,Team_BLK,Team_PF,Team_PIR,Team_opp_PTS,Team_opp_F2A,Team_opp_F3A,Team_opp_FTA,Team_opp_F2M,Team_opp_F3M,Team_opp_FTM,Team_opp_AS,Team_opp_OR,Team_opp_DR,Team_opp_TR,Team_opp_ST,Team_opp_TO,Team_opp_BLK,Team_opp_PF,Team_opp_PIR,Points_per_shoot,Possesions,Offensive_rating,PIE,Assists_Ratio,As_To_ratio,EFG,FT_ratio,Game_score,True_shooting,Turnover_ratio,Usage,OR_percent,Season
VIL,MIL,1-1,Regular season,Nicolo  Melli,28,16,5,8,62.5,1,2,50,3,4,75,0,4,4,0,1,0,0,0,3,5,18,A,W,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,1.14,11.3,141.6,0.12,0,#ΑΡΙΘ!,65,0.4,12,68,0,20.4,0,2022-2023
VIL,MIL,1-1,Regular season,Billy   Baron,29,18,3,5,60,4,4,100,0,0,#ΑΡΙΘ!,1,3,4,5,0,2,0,1,2,2,22,A,W,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,2,9.6,187.5,0.18,52.1,2.5,100,0,16.8,100,20.83,18.5,5,2022-2023
VIL,MIL,1-1,Regular season,Kyle  Hines,20,8,4,6,66.7,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,4,2,6,1,0,2,1,1,2,1,10,A,W,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,1.33,3.8,210.5,0.07,26.3,0.5,66.7,0,7.4,66.7,52.63,19.5,20,2022-2023
VIL,MIL,1-1,Regular season,Johannes  Voigtmann,24,8,1,2,50,2,4,50,0,0,#ΑΡΙΘ!,0,8,8,2,2,2,1,0,1,1,16,A,W,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,1.33,7.7,103.9,0.13,26,1,66.7,0,9.1,66.7,25.97,16.2,0,2022-2023
VIL,MIL,1-1,Regular season,Brandon  Davies,12,4,0,2,0,0,0,#ΑΡΙΘ!,4,6,66.7,0,1,1,1,1,2,1,0,4,5,3,A,W,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,0.5,6.4,62.5,-0.02,15.6,0.5,0,3,0.9,43.1,31.25,26.9,0,2022-2023
VIL,MIL,1-1,Regular season,Deshaun  Thomas,4,0,0,2,0,0,1,0,0,0,#ΑΡΙΘ!,1,0,1,0,0,1,0,0,1,0,-4,A,W,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,0,2.9,0,-0.04,0,0,0,0,-2.8,0,34.48,48.7,5,2022-2023
VIL,MIL,1-1,Regular season,Stefano  Tonut,26,8,3,3,100,0,3,0,2,2,100,1,5,6,2,1,0,0,0,1,1,14,A,W,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,1,5.6,142.9,0.11,35.7,#ΑΡΙΘ!,50,0.33,9.2,58.1,0,12.9,5,2022-2023
VIL,MIL,1-1,Regular season,Giampaolo  Ricci,2,0,0,1,0,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,1,0,1,0,0,1,0,0,0,0,-1,A,W,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,0,1,0,-0.01,0,0,0,0,-1,0,100,48.7,5,2022-2023
VIL,MIL,1-1,Regular season,Devon  Hall,30,4,1,6,16.7,0,2,0,2,2,100,1,2,3,4,1,4,0,0,3,1,-1,A,W,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,69,37,23,14,17,8,11,17,10,28,38,7,16,3,18,78,0.4,11.4,35.1,-0.02,35.1,1,12.5,0.25,-1.3,22.5,35.09,20.9,5,2022-2023
PAN,RMB,1-2,Regular season,Fabien  Causeur,18,8,1,2,50,2,3,66.7,0,0,#ΑΡΙΘ!,0,2,2,0,1,1,0,0,4,1,5,A,W,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,1.6,5.8,137.9,0.04,0,0,80,0,4.7,80,17.24,15.7,0,2022-2023
PAN,RMB,1-2,Regular season,Gabriel  Deck,32,9,4,9,44.4,0,1,0,1,2,50,3,10,13,2,1,6,0,0,3,6,15,A,W,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,0.75,13.3,67.7,0.07,15,0.3,40,0.2,3.5,41.4,45.11,24.8,18.8,2022-2023
PAN,RMB,1-2,Regular season,Walter  Tavares,29,14,6,6,100,0,0,#ΑΡΙΘ!,2,3,66.7,2,4,6,1,1,2,4,0,4,3,22,A,W,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,1.56,7,200,0.15,14.3,0.5,100,0.5,15.3,95.6,28.57,15.1,12.5,2022-2023
PAN,RMB,1-2,Regular season,Guerschon  Yabusele,27,6,3,9,33.3,0,2,0,0,0,#ΑΡΙΘ!,1,4,5,0,0,1,1,0,1,1,3,A,W,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,0.55,10.6,56.6,0.01,0,0,27.3,0,0.7,27.3,9.43,20.9,6.2,2022-2023
PAN,RMB,1-2,Regular season,Dzanan  Musa,25,13,4,4,100,1,4,25,2,2,100,0,3,3,3,1,3,0,0,1,2,15,A,W,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,1.3,11.4,114,0.12,26.3,1,68.8,0.25,10,73.2,26.32,22.4,0,2022-2023
PAN,RMB,1-2,Regular season,Mario  Hezonja,18,8,1,2,50,2,4,50,0,0,#ΑΡΙΘ!,0,3,3,0,0,0,1,0,1,1,9,A,W,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,1.33,5.8,137.9,0.07,0,#ΑΡΙΘ!,66.7,0,6.2,66.7,0,15.7,0,2022-2023
PAN,RMB,1-2,Regular season,Sergio  Rodriguez,11,2,1,3,33.3,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,0,1,1,2,1,1,0,1,2,0,0,A,W,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,0.67,3.8,52.6,0.01,52.6,2,33.3,0,1.2,33.3,26.32,17.1,0,2022-2023
PAN,RMB,1-2,Regular season,Vincent  Poirier,11,3,1,4,25,0,0,#ΑΡΙΘ!,1,2,50,2,3,5,0,0,1,1,0,3,1,2,A,W,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,0.5,3.7,81.1,0,0,0,25,0.5,1,30.7,27.03,25.2,12.5,2022-2023
PAN,RMB,1-2,Regular season,Petr  Cornelie,4,2,1,1,100,0,2,0,0,0,#ΑΡΙΘ!,0,4,4,0,0,0,0,0,1,0,3,A,W,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,0.67,2.9,69,0.03,0,#ΑΡΙΘ!,33.3,0,1.1,33.3,0,35.3,0,2022-2023
PAN,RMB,1-2,Regular season,Sergio  Llull,25,6,0,1,0,2,5,40,0,0,#ΑΡΙΘ!,0,1,1,5,0,4,0,0,2,1,3,A,W,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,71,41,21,9,22,7,6,13,8,35,43,5,19,7,22,77,1,9.6,62.5,0.02,52.1,1.2,50,0,1.6,50,41.67,18.8,0,2022-2023
RMB,PAN,1-2,Regular season,Paris  Lee,26,12,1,2,50,3,9,33.3,1,2,50,0,3,3,3,2,0,0,0,1,2,13,H,L,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,0.92,11.4,105.3,0.14,26.3,#ΑΡΙΘ!,50,0.18,10.1,50.5,0,21.4,0,2022-2023
RMB,PAN,1-2,Regular season,Georgios  Papagiannis,23,6,3,9,33.3,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,1,4,5,0,1,1,0,1,2,0,2,H,L,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,0.67,8.6,69.8,0.03,0,0,33.3,0,2,33.3,11.63,20.4,6.2,2022-2023
RMB,PAN,1-2,Regular season,Derrick  Williams,33,15,2,3,66.7,2,4,50,5,10,50,0,4,4,1,1,0,0,1,1,6,17,H,L,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,0.88,10.9,137.6,0.15,9.2,#ΑΡΙΘ!,71.4,1.43,12.2,65.8,0,16.2,0,2022-2023
RMB,PAN,1-2,Regular season,Georgios  Kalaitzakis,17,2,1,3,33.3,0,1,0,0,0,#ΑΡΙΘ!,0,2,2,1,5,1,0,1,4,1,2,H,L,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,0.5,4.8,41.7,0.02,20.8,1,25,0,3.3,25,20.83,13.8,0,2022-2023
RMB,PAN,1-2,Regular season,Marius  Grigonis,28,5,1,5,20,1,9,11.1,0,0,#ΑΡΙΘ!,0,0,0,1,1,1,0,0,3,1,-8,H,L,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,0.36,14.4,34.7,-0.11,6.9,1,17.9,0,-4.5,17.9,6.94,25.1,0,2022-2023
RMB,PAN,1-2,Regular season,Panagiotis  Kalaitzakis,2,0,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,1,0,1,0,0,0,0,0,0,0,1,H,L,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,#ΑΡΙΘ!,-1,0,0.01,0,#ΑΡΙΘ!,#ΑΡΙΘ!,#ΑΡΙΘ!,0.7,#ΑΡΙΘ!,0,0,6.2,2022-2023
RMB,PAN,1-2,Regular season,Eleftherios  Bochoridis,15,5,1,6,16.7,1,2,50,0,1,0,2,4,6,1,0,3,1,3,0,2,2,H,L,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,0.56,9.1,54.9,0.02,11,0.3,31.2,0.12,0.8,29.6,32.97,35.8,12.5,2022-2023
RMB,PAN,1-2,Regular season,Andrew  Andrews,13,8,1,2,50,1,2,50,3,3,100,0,0,0,2,0,1,0,0,1,3,9,H,L,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,1.14,6.1,131.1,0.07,32.8,2,62.5,0.75,6,75.2,16.39,22.8,0,2022-2023
RMB,PAN,1-2,Regular season,Mateusz  Ponitka,24,5,0,2,0,1,1,100,2,4,50,1,5,6,4,0,1,0,0,3,4,11,H,L,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,0.71,4.6,108.7,0.08,87,4,50,1.33,5.3,52.5,21.74,11.3,6.2,2022-2023
RMB,PAN,1-2,Regular season,Artūras  Gudaitis,17,10,5,8,62.5,0,0,#ΑΡΙΘ!,0,1,0,3,0,3,1,0,0,0,1,1,3,11,H,L,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,68,40,28,21,15,9,11,14,8,22,30,10,8,1,16,60,1.11,5.2,192.3,0.09,19.2,#ΑΡΙΘ!,62.5,0.12,8.4,59.2,0,23.3,18.8,2022-2023
MAC,ZAL,1-3,Regular season,Keenan  Evans,22,17,5,7,71.4,1,4,25,4,4,100,0,0,0,1,0,2,0,1,2,4,12,A,L,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,1.13,14.2,119.7,0.07,7,0.5,59.1,0.36,9.6,66.6,14.08,30.3,0,2022-2023
MAC,ZAL,1-3,Regular season,Kevarrius  Hayes,18,16,7,9,77.8,0,0,#ΑΡΙΘ!,2,3,66.7,6,3,9,0,1,2,1,2,3,4,21,A,L,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,1.33,6.1,262.3,0.13,0,0,77.8,0.33,15.7,77.5,32.79,30.9,17.6,2022-2023
MAC,ZAL,1-3,Regular season,Ignas  Brazdeikis,19,8,4,8,50,0,2,0,0,1,0,2,3,5,1,1,4,0,1,1,2,4,A,L,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,0.73,11.9,67.2,0.02,8.4,0.2,40,0.1,1.8,38.3,33.61,34.3,5.9,2022-2023
MAC,ZAL,1-3,Regular season,Tyler  Cavanaugh,22,2,1,5,20,0,3,0,0,0,#ΑΡΙΘ!,1,5,6,0,0,1,0,2,0,0,-2,A,L,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,0.25,7.7,26,0,0,0,12.5,0,-2,12.5,12.99,18.5,2.9,2022-2023
MAC,ZAL,1-3,Regular season,Edgaras  Ulanovas,26,3,1,2,50,0,1,0,1,1,100,0,2,2,2,0,3,1,0,1,1,3,A,L,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,0.75,6.2,48.4,0.01,32.3,0.7,33.3,0.33,0.6,43.6,48.39,11.2,0,2022-2023
MAC,ZAL,1-3,Regular season,Lukas  Lekavičius,18,10,3,5,60,0,1,0,4,4,100,1,3,4,2,0,0,0,0,2,3,14,A,L,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,1,6.5,153.8,0.09,30.8,#ΑΡΙΘ!,50,0.67,9.2,64.4,0,19.5,2.9,2022-2023
MAC,ZAL,1-3,Regular season,Rolands  Smits,25,9,3,6,50,1,2,50,0,1,0,5,4,9,0,0,1,0,0,2,1,11,A,L,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,1,4.3,209.3,0.06,0,0,56.2,0.12,7.5,53.3,23.26,17,14.7,2022-2023
MAC,ZAL,1-3,Regular season,Laurynas  Birutis,9,0,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,1,2,3,0,0,1,0,0,1,0,1,A,L,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,#ΑΡΙΘ!,0,#ΑΡΙΘ!,0,#ΑΡΙΘ!,0,#ΑΡΙΘ!,#ΑΡΙΘ!,-0.1,#ΑΡΙΘ!,#ΑΡΙΘ!,5,2.9,2022-2023
MAC,ZAL,1-3,Regular season,Karolis  Lukošiūnas,4,0,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,0,0,0,0,0,0,0,0,0,0,0,A,L,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,#ΑΡΙΘ!,0,#ΑΡΙΘ!,0,#ΑΡΙΘ!,#ΑΡΙΘ!,#ΑΡΙΘ!,#ΑΡΙΘ!,0,#ΑΡΙΘ!,#ΑΡΙΘ!,0,0,2022-2023
MAC,ZAL,1-3,Regular season,Tomas  Dimša,17,13,2,4,50,3,5,60,0,0,#ΑΡΙΘ!,0,1,1,0,1,1,0,0,0,3,13,A,L,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,1.44,9.6,135.4,0.08,0,0,72.2,0,9,72.2,10.42,26.6,0,2022-2023
MAC,ZAL,1-3,Regular season,Arnas  Butkevičius,19,5,2,2,100,0,1,0,1,1,100,1,2,3,2,0,0,0,0,4,1,6,A,L,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,83,48,19,15,28,5,12,8,17,25,42,3,15,2,16,83,1.25,2.3,217.4,0.04,87,#ΑΡΙΘ!,66.7,0.33,4.8,72.7,0,8.2,2.9,2022-2023
ZAL,MAC,1-3,Regular season,Lorenzo  Brown,34,13,5,7,71.4,1,5,20,0,0,#ΑΡΙΘ!,0,2,2,11,1,4,0,0,0,3,20,H,W,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,1.08,15.4,84.4,0.11,71.4,2.8,54.2,0,12.3,54.2,25.97,24.3,0,2022-2023
ZAL,MAC,1-3,Regular season,Wade  Baldwin IV,24,15,3,6,50,3,6,50,0,0,#ΑΡΙΘ!,0,2,2,2,3,0,0,0,5,1,12,H,W,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,1.25,11.5,130.4,0.07,17.4,#ΑΡΙΘ!,62.5,0,12,62.5,0,25.8,0,2022-2023
ZAL,MAC,1-3,Regular season,Alex  Poythress,29,12,4,6,66.7,0,2,0,4,4,100,4,1,5,1,1,2,1,1,3,2,12,H,W,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,1,7.4,162.2,0.05,13.5,0.5,50,0.5,10.3,61.5,27.03,20.9,33.3,2022-2023
ZAL,MAC,1-3,Regular season,Josh  Nebo,30,8,4,7,57.1,0,0,#ΑΡΙΘ!,0,2,0,0,3,3,1,0,0,0,0,1,2,8,H,W,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,0.89,7.6,105.3,0.04,13.2,#ΑΡΙΘ!,57.1,0.29,5.1,50.8,0,13.6,0,2022-2023
ZAL,MAC,1-3,Regular season,Bonzie  Colson,32,16,6,7,85.7,0,3,0,4,4,100,0,6,6,2,2,0,4,0,1,4,29,H,W,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,1.14,11.3,141.6,0.15,17.7,#ΑΡΙΘ!,60,0.4,19,68,0,19,0,2022-2023
ZAL,MAC,1-3,Regular season,Jarell  Martin,19,3,1,3,33.3,0,1,0,1,2,50,2,2,4,2,2,0,1,1,2,1,6,H,W,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,0.5,2.8,107.1,0.03,71.4,#ΑΡΙΘ!,25,0.5,5.5,30.7,0,13.3,16.7,2022-2023
ZAL,MAC,1-3,Regular season,Rafael  Menco,6,5,1,1,100,0,0,#ΑΡΙΘ!,3,3,100,0,0,0,0,1,0,0,0,1,1,6,H,W,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,1.25,2.2,227.3,0.03,0,#ΑΡΙΘ!,100,3,5.3,107.8,0,20,0,2022-2023
ZAL,MAC,1-3,Regular season,John  Dibartolomeo,8,2,0,0,#ΑΡΙΘ!,0,3,0,2,2,100,0,0,0,1,0,0,0,0,3,1,-2,H,W,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,0.4,3.7,54.1,-0.02,27,#ΑΡΙΘ!,0,0.67,-0.6,25.8,0,25,0,2022-2023
ZAL,MAC,1-3,Regular season,Darrun  Hilliard,13,8,1,1,100,2,3,66.7,0,0,#ΑΡΙΘ!,0,2,2,1,0,1,0,0,2,0,7,H,W,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,2,4.8,166.7,0.04,20.8,1,100,0,5.9,100,20.83,19.9,0,2022-2023
ZAL,MAC,1-3,Regular season,Austin  Hollins,4,2,1,1,100,0,1,0,0,0,#ΑΡΙΘ!,0,0,0,0,0,0,0,0,1,1,1,H,W,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,84,39,24,17,26,6,14,21,6,18,24,10,7,6,19,99,1,1.9,105.3,0,0,#ΑΡΙΘ!,50,0,0.6,50,0,25.8,0,2022-2023
BAS,VAL,1-4,Regular season,Victor  Claver,18,3,0,0,#ΑΡΙΘ!,1,3,33.3,0,0,#ΑΡΙΘ!,0,4,4,1,1,0,0,0,1,2,8,H,L,71,36,24,26,16,8,15,10,8,31,39,5,13,1,18,70,71,36,24,26,16,8,15,10,8,31,39,5,13,1,18,70,1,2.9,103.4,0.07,34.5,#ΑΡΙΘ!,50,0,3.8,50,0,7.9,0,2022-2023
BAS,VAL,1-4,Regular season,Klemen  Prepelic,17,12,2,4,50,1,2,50,5,5,100,0,2,2,0,2,1,0,0,2,2,12,H,L,71,36,24,26,16,8,15,10,8,31,39,5,13,1,18,70,71,36,24,26,16,8,15,10,8,31,39,5,13,1,18,70,1.09,8.8,136.4,0.11,0,0,58.3,0.83,9.8,73.2,11.36,25.6,0,2022-2023
