"Fixture","Phase","IDGAME","Home","Away","Home_Points","Away_Points","Q1H","Q2H","Q3H","Q4H","Q1A","Q2A","Q3A","Q4A","EXH","EXA","Winner","Loser","Home_win","Away_win","Season"
3,"Regular Season","3_5","VIL","EFE",75,73,20,15,18,22,25,24,13,11,0,0,"VIL","EFE",1,0,"2021-2022"
3,"Regular Season","3_6","BAS","PAN",81,79,15,25,21,20,17,18,24,20,0,0,"BAS","PAN",1,0,"2021-2022"
3,"Regular Season","3_7","BAR","OLY",79,78,10,17,28,12,17,15,15,20,12,11,"BAR","OLY",1,0,"2021-2022"
3,"Regular Season","3_8","RMB","ASM",94,86,30,21,21,22,12,27,26,21,0,0,"RMB","ASM",1,0,"2021-2022"
3,"Regular Season","3_9","CRV","ZAL",73,61,13,16,17,27,14,13,15,19,0,0,"CRV","ZAL",1,0,"2021-2022"
4,"Regular Season","4_1","BER","BAS",76,80,15,14,18,29,21,31,10,18,0,0,"BAS","BER",0,1,"2021-2022"
4,"Regular Season","4_2","ZEN","BAY",79,71,31,12,11,25,16,19,25,11,0,0,"ZEN","BAY",1,0,"2021-2022"
4,"Regular Season","4_3","FEN","UNS",80,41,21,23,17,19,8,14,5,14,0,0,"FEN","UNS",1,0,"2021-2022"
4,"Regular Season","4_4","VIL","MAC",85,93,21,21,20,23,25,24,26,18,0,0,"MAC","VIL",0,1,"2021-2022"
4,"Regular Season","4_5","CSK","CRV",78,76,17,25,15,21,21,21,15,19,0,0,"CSK","CRV",1,0,"2021-2022"
4,"Regular Season","4_6","MIL","EFE",75,71,16,26,21,12,21,15,13,22,0,0,"MIL","EFE",1,0,"2021-2022"
4,"Regular Season","4_7","ASM","BAR",81,85,22,13,19,21,12,19,25,19,6,10,"BAR","ASM",0,1,"2021-2022"
4,"Regular Season","4_8","OLY","ZAL",83,68,12,24,27,20,23,16,10,19,0,0,"OLY","ZAL",1,0,"2021-2022"
4,"Regular Season","4_9","RMB","PAN",88,65,30,12,20,26,18,12,20,15,0,0,"RMB","PAN",1,0,"2021-2022"
5,"Regular Season","5_1","EFE","UNS",71,68,18,14,15,24,22,15,14,17,0,0,"EFE","UNS",1,0,"2021-2022"
5,"Regular Season","5_2","MAC","PAN",77,73,19,14,22,22,13,10,17,33,0,0,"MAC","PAN",1,0,"2021-2022"
5,"Regular Season","5_3","MIL","VIL",73,72,14,12,25,22,17,23,11,21,0,0,"MIL","VIL",1,0,"2021-2022"
5,"Regular Season","5_4","RMB","FEN",70,69,10,25,15,20,15,26,11,17,0,0,"RMB","FEN",1,0,"2021-2022"
5,"Regular Season","5_5","ZAL","BAY",73,75,24,15,16,18,13,14,25,23,0,0,"BAY","ZAL",0,1,"2021-2022"
5,"Regular Season","5_6","BAR","ZEN",84,58,20,24,22,18,19,8,14,17,0,0,"BAR","ZEN",1,0,"2021-2022"
5,"Regular Season","5_7","CSK","OLY",88,82,20,28,18,22,25,13,21,23,0,0,"CSK","OLY",1,0,"2021-2022"
5,"Regular Season","5_8","CRV","BER",63,78,10,15,21,17,12,26,20,20,0,0,"BER","CRV",0,1,"2021-2022"
5,"Regular Season","5_9","BAS","ASM",78,66,21,17,22,18,20,15,11,20,0,0,"BAS","ASM",1,0,"2021-2022"
6,"Regular Season","6_1","BAY","MIL",83,77,21,18,20,24,24,15,15,23,0,0,"BAY","MIL",1,0,"2021-2022"
6,"Regular Season","6_2","MAC","ZAL",76,62,16,23,19,18,20,10,16,16,0,0,"MAC","ZAL",1,0,"2021-2022"
6,"Regular Season","6_3","ASM","CRV",70,62,21,20,15,14,12,24,17,9,0,0,"ASM","CRV",1,0,"2021-2022"
6,"Regular Season","6_4","OLY","BER",87,83,27,25,19,16,19,23,17,24,0,0,"OLY","BER",1,0,"2021-2022"
6,"Regular Season","6_5","FEN","BAR",74,76,20,9,19,26,15,20,14,27,0,0,"BAR","FEN",0,1,"2021-2022"
6,"Regular Season","6_6","PAN","EFE",95,69,22,30,26,17,13,22,20,14,0,0,"PAN","EFE",1,0,"2021-2022"
6,"Regular Season","6_7","ZEN","RMB",68,75,13,27,17,11,22,17,20,16,0,0,"RMB","ZEN",0,1,"2021-2022"
6,"Regular Season","6_8","UNS","BAS",83,69,24,24,18,17,17,6,21,25,0,0,"UNS","BAS",1,0,"2021-2022"
6,"Regular Season","6_9","VIL","CSK",70,68,26,13,14,17,13,17,26,12,0,0,"VIL","CSK",1,0,"2021-2022"
7,"Regular Season","7_1","BER","BAY",69,82,18,18,19,14,19,18,20,25,0,0,"BAY","BER",0,1,"2021-2022"
7,"Regular Season","7_2","MAC","BAR",85,68,31,25,9,20,18,18,18,14,0,0,"MAC","BAR",1,0,"2021-2022"
7,"Regular Season","7_3","MIL","CRV",79,62,24,19,19,17,6,21,23,12,0,0,"MIL","CRV",1,0,"2021-2022"
7,"Regular Season","7_4","OLY","FEN",67,65,19,26,10,12,14,20,19,12,0,0,"OLY","FEN",1,0,"2021-2022"
7,"Regular Season","7_5","EFE","ZAL",94,60,24,20,25,25,17,12,17,14,0,0,"EFE","ZAL",1,0,"2021-2022"
7,"Regular Season","7_6","ASM","CSK",97,80,13,26,28,30,25,27,12,16,0,0,"ASM","CSK",1,0,"2021-2022"
7,"Regular Season","7_7","PAN","VIL",70,84,18,20,16,16,24,19,15,26,0,0,"VIL","PAN",0,1,"2021-2022"
7,"Regular Season","7_8","ZEN","BAS",83,54,21,24,20,18,23,7,7,17,0,0,"ZEN","BAS",1,0,"2021-2022"
7,"Regular Season","7_9","UNS","RMB",65,58,14,21,14,16,11,23,17,7,0,0,"UNS","RMB",1,0,"2021-2022"
8,"Regular Season","8_1","CSK","FEN",82,91,21,23,18,20,25,24,20,22,0,0,"FEN","CSK",0,1,"2021-2022"
8,"Regular Season","8_2","MIL","BAR",75,70,28,14,19,14,21,13,15,21,0,0,"MIL","BAR",1,0,"2021-2022"
8,"Regular Season","8_3","CRV","PAN",81,48,21,18,18,24,8,18,10,12,0,0,"CRV","PAN",1,0,"2021-2022"
8,"Regular Season","8_4","VIL","UNS",85,82,21,18,26,20,24,12,21,25,0,0,"VIL","UNS",1,0,"2021-2022"
8,"Regular Season","8_5","EFE","ZEN",79,90,20,13,18,28,22,25,26,17,0,0,"ZEN","EFE",0,1,"2021-2022"
8,"Regular Season","8_6","BAY","RMB",76,80,13,19,26,18,13,30,17,20,0,0,"RMB","BAY",0,1,"2021-2022"
8,"Regular Season","8_7","OLY","ASM",86,65,17,18,24,27,27,11,14,13,0,0,"OLY","ASM",1,0,"2021-2022"
8,"Regular Season","8_8","BAS","MAC",69,87,14,21,19,15,21,23,19,24,0,0,"MAC","BAS",0,1,"2021-2022"
8,"Regular Season","8_9","ZAL","BER",71,79,10,27,15,19,22,19,21,17,0,0,"BER","ZAL",0,1,"2021-2022"
9,"Regular Season","9_1","BER","EFE",63,90,21,14,12,16,20,31,19,20,0,0,"EFE","BER",0,1,"2021-2022"
9,"Regular Season","9_2","BAR","BAS",93,67,32,23,26,12,15,16,10,26,0,0,"BAR","BAS",1,0,"2021-2022"
9,"Regular Season","9_3","CSK","MAC",74,73,17,22,19,16,19,19,21,14,0,0,"CSK","MAC",1,0,"2021-2022"
9,"Regular Season","9_4","PAN","UNS",72,74,15,21,18,18,15,20,19,20,0,0,"UNS","PAN",0,1,"2021-2022"
9,"Regular Season","9_5","CRV","VIL",73,67,18,15,17,23,9,23,13,22,0,0,"CRV","VIL",1,0,"2021-2022"
9,"Regular Season","9_6","ASM","BAY",94,71,27,28,17,22,20,23,17,11,0,0,"ASM","BAY",1,0,"2021-2022"
9,"Regular Season","9_7","RMB","ZAL",95,82,20,31,24,20,11,34,25,12,0,0,"RMB","ZAL",1,0,"2021-2022"
9,"Regular Season","9_8","ZEN","OLY",84,78,25,24,9,26,22,21,14,21,0,0,"ZEN","OLY",1,0,"2021-2022"
9,"Regular Season","9_9","FEN","MIL",43,68,3,17,9,14,22,15,25,6,0,0,"MIL","FEN",0,1,"2021-2022"
10,"Regular Season","10_1","BAY","FEN",71,63,22,13,14,22,12,18,16,17,0,0,"BAY","FEN",1,0,"2021-2022"
10,"Regular Season","10_2","VIL","RMB",74,87,24,19,11,20,33,18,16,20,0,0,"RMB","VIL",0,1,"2021-2022"
10,"Regular Season","10_3","BAS","CRV",93,74,25,30,13,25,22,10,21,21,0,0,"BAS","CRV",1,0,"2021-2022"
10,"Regular Season","10_4","ZAL","PAN",76,69,20,23,17,16,12,25,15,17,0,0,"ZAL","PAN",1,0,"2021-2022"
10,"Regular Season","10_5","EFE","OLY",88,69,23,21,24,20,25,19,22,3,0,0,"EFE","OLY",1,0,"2021-2022"
10,"Regular Season","10_6","BAR","CSK",81,73,13,25,13,30,13,14,33,13,0,0,"BAR","CSK",1,0,"2021-2022"
10,"Regular Season","10_7","MAC","ASM",95,84,26,15,21,33,19,25,17,23,0,0,"MAC","ASM",1,0,"2021-2022"
10,"Regular Season","10_8","ZEN","BER",75,66,20,22,17,16,14,16,20,16,0,0,"ZEN","BER",1,0,"2021-2022"
10,"Regular Season","10_9","UNS","MIL",97,71,19,25,27,26,17,16,16,22,0,0,"UNS","MIL",1,0,"2021-2022"
11,"Regular Season","11_1","BAY","PAN",81,78,22,15,22,22,22,22,16,18,0,0,"BAY","PAN",1,0,"2021-2022"
11,"Regular Season","11_2","RMB","CRV",79,67,16,16,25,22,13,19,14,21,0,0,"RMB","CRV",1,0,"2021-2022"
11,"Regular Season","11_3","EFE","ASM",98,77,24,34,15,25,20,20,21,16,0,0,"EFE","ASM",1,0,"2021-2022"
11,"Regular Season","11_4","OLY","MAC",90,73,35,16,20,19,8,18,19,28,0,0,"OLY","MAC",1,0,"2021-2022"
11,"Regular Season","11_5","ZEN","MIL",74,70,19,16,25,14,19,20,21,10,0,0,"ZEN","MIL",1,0,"2021-2022"
11,"Regular Season","11_6","UNS","BER",85,71,13,27,19,26,26,22,12,11,0,0,"UNS","BER",1,0,"2021-2022"
11,"Regular Season","11_7","VIL","BAR",60,80,9,19,19,13,19,12,31,18,0,0,"BAR","VIL",0,1,"2021-2022"
11,"Regular Season","11_8","BAS","CSK",74,80,8,18,15,33,23,12,19,26,0,0,"CSK","BAS",0,1,"2021-2022"
11,"Regular Season","11_9","ZAL","FEN",86,75,16,22,26,22,18,11,30,16,0,0,"ZAL","FEN",1,0,"2021-2022"
12,"Regular Season","12_1","BER","MAC",91,86,21,24,20,26,17,18,23,28,0,0,"BER","MAC",1,0,"2021-2022"
12,"Regular Season","12_2","CSK","BAY",77,74,18,14,24,21,24,17,16,17,0,0,"CSK","BAY",1,0,"2021-2022"
12,"Regular Season","12_3","PAN","ZEN",70,64,15,18,20,17,23,15,10,16,0,0,"PAN","ZEN",1,0,"2021-2022"
12,"Regular Season","12_4","FEN","EFE",84,89,18,23,26,17,20,16,20,33,0,0,"EFE","FEN",0,1,"2021-2022"
12,"Regular Season","12_5","BAS","RMB",60,88,14,20,13,13,25,28,18,17,0,0,"RMB","BAS",0,1,"2021-2022"
12,"Regular Season","12_6","BAR","ZAL",96,73,24,28,23,21,17,21,20,15,0,0,"BAR","ZAL",1,0,"2021-2022"
12,"Regular Season","12_7","MIL","OLY",72,93,25,20,12,15,30,30,12,21,0,0,"OLY","MIL",0,1,"2021-2022"
12,"Regular Season","12_8","ASM","VIL",84,85,21,19,22,22,22,26,14,23,0,0,"VIL","ASM",0,1,"2021-2022"
12,"Regular Season","12_9","CRV","UNS",78,98,16,23,18,21,26,21,29,22,0,0,"UNS","CRV",0,1,"2021-2022"
13,"Regular Season","13_1","BAY","VIL",73,65,12,27,19,15,20,18,16,11,0,0,"BAY","VIL",1,0,"2021-2022"
13,"Regular Season","13_2","CSK","PAN",97,77,31,22,22,22,22,16,16,23,0,0,"CSK","PAN",1,0,"2021-2022"
13,"Regular Season","13_3","RMB","MAC",72,70,20,17,13,22,18,20,21,11,0,0,"RMB","MAC",1,0,"2021-2022"
13,"Regular Season","13_4","FEN","ASM",96,86,16,24,23,33,18,24,21,23,0,0,"FEN","ASM",1,0,"2021-2022"
13,"Regular Season","13_5","ZAL","BAS",72,68,21,19,11,21,19,13,14,22,0,0,"ZAL","BAS",1,0,"2021-2022"
13,"Regular Season","13_6","BER","MIL",81,76,19,24,24,14,15,18,23,20,0,0,"BER","MIL",1,0,"2021-2022"
13,"Regular Season","13_7","EFE","BAR",93,95,25,22,21,12,20,17,25,18,13,15,"BAR","EFE",0,1,"2021-2022"
13,"Regular Season","13_8","ZEN","CRV",58,69,16,12,12,18,23,19,16,11,0,0,"CRV","ZEN",0,1,"2021-2022"
13,"Regular Season","13_9","UNS","OLY",84,87,20,20,22,15,17,25,17,18,7,10,"OLY","UNS",0,1,"2021-2022"
14,"Regular Season","14_1","BAY","EFE",83,71,27,17,22,17,23,15,26,7,0,0,"BAY","EFE",1,0,"2021-2022"
14,"Regular Season","14_2","MAC","UNS",74,85,24,19,23,8,26,17,20,22,0,0,"UNS","MAC",0,1,"2021-2022"
14,"Regular Season","14_3","CRV","OLY",81,76,19,17,20,25,15,23,15,23,0,0,"CRV","OLY",1,0,"2021-2022"
14,"Regular Season","14_4","ZEN","FEN",80,86,18,23,21,18,16,24,21,25,0,0,"FEN","ZEN",0,1,"2021-2022"
14,"Regular Season","14_5","BAS","VIL",91,66,19,26,24,22,19,25,11,11,0,0,"BAS","VIL",1,0,"2021-2022"
14,"Regular Season","14_6","BAR","RMB",93,80,24,27,16,26,19,23,16,22,0,0,"BAR","RMB",1,0,"2021-2022"
14,"Regular Season","14_7","ASM","MIL",65,71,14,13,17,21,26,13,18,14,0,0,"MIL","ASM",0,1,"2021-2022"
14,"Regular Season","14_8","PAN","BER",82,67,30,13,14,25,25,18,9,15,0,0,"PAN","BER",1,0,"2021-2022"
14,"Regular Season","14_9","ZAL","CSK",51,73,18,10,11,12,19,11,27,16,0,0,"CSK","ZAL",0,1,"2021-2022"
15,"Regular Season","15_1","EFE","BAS",87,72,13,30,23,21,21,21,20,10,0,0,"EFE","BAS",1,0,"2021-2022"
15,"Regular Season","15_2","MIL","PAN",75,54,15,18,24,18,19,10,13,12,0,0,"MIL","PAN",1,0,"2021-2022"
15,"Regular Season","15_3","RMB","BER",87,64,19,24,17,27,16,10,20,18,0,0,"RMB","BER",1,0,"2021-2022"
15,"Regular Season","15_4","CRV","BAR",69,76,13,18,18,20,20,14,27,15,0,0,"BAR","CRV",0,1,"2021-2022"
15,"Regular Season","15_5","FEN","MAC",90,79,23,19,28,20,18,19,14,28,0,0,"FEN","MAC",1,0,"2021-2022"
15,"Regular Season","15_6","CSK","UNS",67,88,21,7,23,16,27,19,26,16,0,0,"UNS","CSK",0,1,"2021-2022"
15,"Regular Season","15_7","OLY","BAY",83,60,26,23,16,18,10,14,13,23,0,0,"OLY","BAY",1,0,"2021-2022"
15,"Regular Season","15_8","VIL","ZEN",61,71,18,14,17,12,21,12,21,17,0,0,"ZEN","VIL",0,1,"2021-2022"
15,"Regular Season","15_9","ZAL","ASM",98,107,21,22,27,25,22,26,13,34,3,12,"ASM","ZAL",0,1,"2021-2022"
16,"Regular Season","16_1","MAC","EFE",78,92,27,20,16,15,20,30,20,22,0,0,"EFE","MAC",0,1,"2021-2022"
16,"Regular Season","16_2","MIL","RMB",73,75,19,8,21,25,18,17,20,20,0,0,"RMB","MIL",0,1,"2021-2022"
16,"Regular Season","16_3","PAN","BAR",82,85,26,23,15,18,26,15,27,17,0,0,"BAR","PAN",0,1,"2021-2022"
16,"Regular Season","16_4","FEN","BAS",75,53,19,24,12,20,14,14,15,10,0,0,"FEN","BAS",1,0,"2021-2022"
16,"Regular Season","16_5","BER","CSK",90,93,21,27,25,17,23,25,21,24,0,0,"CSK","BER",0,1,"2021-2022"
16,"Regular Season","16_6","ASM","ZEN",74,85,14,29,14,17,31,14,11,29,0,0,"ZEN","ASM",0,1,"2021-2022"
16,"Regular Season","16_7","OLY","VIL",89,54,20,19,26,24,10,11,17,16,0,0,"OLY","VIL",1,0,"2021-2022"
16,"Regular Season","16_8","CRV","BAY",81,78,20,26,19,16,21,24,22,11,0,0,"CRV","BAY",1,0,"2021-2022"
16,"Regular Season","16_9","UNS","ZAL",66,53,13,13,16,24,12,11,19,11,0,0,"UNS","ZAL",1,0,"2021-2022"
17,"Regular Season","17_1","BER","ASM",92,84,23,17,29,23,21,9,26,28,0,0,"BER","ASM",1,0,"2021-2022"
17,"Regular Season","17_2","EFE","CRV",84,83,31,12,22,19,21,25,22,15,0,0,"EFE","CRV",1,0,"2021-2022"
17,"Regular Season","17_3","BAR","UNS",111,109,27,10,20,37,28,18,28,20,17,15,"BAR","UNS",1,0,"2021-2022"
17,"Regular Season","17_4","ZAL","MIL",70,74,18,17,16,19,17,18,18,21,0,0,"MIL","ZAL",0,1,"2021-2022"
17,"Regular Season","17_5","BAY","BAS",76,81,13,29,13,21,25,21,21,14,0,0,"BAS","BAY",0,1,"2021-2022"
17,"Regular Season","17_6","PAN","OLY",65,84,18,14,19,14,25,20,9,30,0,0,"OLY","PAN",0,1,"2021-2022"
17,"Regular Season","17_7","RMB","CSK",71,65,24,13,19,15,14,26,15,10,0,0,"RMB","CSK",1,0,"2021-2022"
17,"Regular Season","17_8","ZEN","MAC",73,71,25,16,15,17,10,16,21,24,0,0,"ZEN","MAC",1,0,"2021-2022"
17,"Regular Season","17_9","VIL","FEN",84,82,21,22,21,20,20,26,14,22,0,0,"VIL","FEN",1,0,"2021-2022"
18,"Regular Season","18_1","MIL","BER",84,76,22,16,22,24,24,16,19,17,0,0,"MIL","BER",1,0,"2021-2022"
18,"Regular Season","18_2","ASM","MAC",82,76,13,22,21,26,15,18,18,25,0,0,"ASM","MAC",1,0,"2021-2022"
18,"Regular Season","18_4","FEN","RMB",66,51,19,8,21,18,8,9,13,21,0,0,"FEN","RMB",1,0,"2021-2022"
18,"Regular Season","18_5","PAN","ZAL",83,96,10,24,27,22,29,23,24,20,0,0,"ZAL","PAN",0,1,"2021-2022"
18,"Regular Season","18_6","CRV","ZEN",76,80,21,21,15,12,29,15,6,19,7,11,"ZEN","CRV",0,1,"2021-2022"
18,"Regular Season","18_7","UNS","EFE",75,67,24,18,15,18,17,21,11,18,0,0,"UNS","EFE",1,0,"2021-2022"
18,"Regular Season","18_8","VIL","BAY",68,77,16,13,13,26,20,25,16,16,0,0,"BAY","VIL",0,1,"2021-2022"
18,"Regular Season","18_9","BAS","BAR",94,75,20,20,34,20,23,11,20,21,0,0,"BAS","BAR",1,0,"2021-2022"
19,"Regular Season","19_1","BER","PAN",87,78,28,16,25,18,13,27,15,23,0,0,"BER","PAN",1,0,"2021-2022"
19,"Regular Season","19_2","MAC","BAS",94,93,28,28,15,23,27,23,27,16,0,0,"MAC","BAS",1,0,"2021-2022"
19,"Regular Season","19_3","RMB","UNS",85,68,21,26,27,11,14,17,14,23,0,0,"RMB","UNS",1,0,"2021-2022"
19,"Regular Season","19_4","CRV","FEN",74,69,20,21,18,15,18,19,23,9,0,0,"CRV","FEN",1,0,"2021-2022"
19,"Regular Season","19_5","EFE","BAY",81,76,28,16,23,14,21,18,23,14,0,0,"EFE","BAY",1,0,"2021-2022"
19,"Regular Season","19_8","VIL","ASM",75,100,24,17,17,17,27,24,25,24,0,0,"ASM","VIL",0,1,"2021-2022"
19,"Regular Season","19_9","ZAL","OLY",73,84,20,19,20,14,15,24,19,26,0,0,"OLY","ZAL",0,1,"2021-2022"
20,"Regular Season","20_1","BAR","MIL",73,75,14,14,26,19,14,20,13,28,0,0,"MIL","BAR",0,1,"2021-2022"
20,"Regular Season","20_2","BAY","ZAL",74,65,16,18,27,13,15,18,21,11,0,0,"BAY","ZAL",1,0,"2021-2022"
20,"Regular Season","20_6","FEN","OLY",94,80,11,25,30,28,17,22,20,21,0,0,"FEN","OLY",1,0,"2021-2022"
20,"Regular Season","20_9","PAN","CSK",74,98,20,13,22,19,26,34,17,21,0,0,"CSK","PAN",0,1,"2021-2022"
20,"Regular Season","20_8","MAC","BER",87,78,23,24,20,20,23,16,19,20,0,0,"MAC","BER",1,0,"2021-2022"
20,"Regular Season","20_3","ASM","UNS",79,76,22,22,17,18,19,17,19,21,0,0,"ASM","UNS",1,0,"2021-2022"
20,"Regular Season","20_4","CRV","RMB",65,62,16,19,8,22,15,13,14,20,0,0,"CRV","RMB",1,0,"2021-2022"
20,"Regular Season","20_7","BAS","EFE",87,74,22,14,26,25,24,19,15,16,0,0,"BAS","EFE",1,0,"2021-2022"
21,"Regular Season","21_1","BAR","EFE",82,77,19,21,21,21,17,24,15,21,0,0,"BAR","EFE",1,0,"2021-2022"
21,"Regular Season","21_2","BAY","ASM",78,83,18,17,19,24,19,21,22,21,0,0,"ASM","BAY",0,1,"2021-2022"
21,"Regular Season","21_6","CSK","VIL",90,83,23,17,22,28,23,16,22,22,0,0,"CSK","VIL",1,0,"2021-2022"
21,"Regular Season","21_8","RMB","BAS",89,74,25,25,19,20,17,18,15,24,0,0,"RMB","BAS",1,0,"2021-2022"
21,"Regular Season","21_7","PAN","MAC",83,95,26,20,12,25,23,32,15,25,0,0,"MAC","PAN",0,1,"2021-2022"
21,"Regular Season","21_9","FEN","BER",57,66,19,8,11,19,16,21,11,18,0,0,"BER","FEN",0,1,"2021-2022"
21,"Regular Season","21_5","ZAL","CRV",103,98,23,22,15,28,14,18,35,21,15,10,"ZAL","CRV",1,0,"2021-2022"
22,"Regular Season","22_1","BER","RMB",74,89,15,21,20,18,19,29,25,16,0,0,"RMB","BER",0,1,"2021-2022"
22,"Regular Season","22_2","MAC","OLY",84,69,19,21,26,18,16,22,18,13,0,0,"MAC","OLY",1,0,"2021-2022"
22,"Regular Season","22_3","ZEN","ASM",77,86,17,15,18,27,18,18,21,29,0,0,"ASM","ZEN",0,1,"2021-2022"
22,"Regular Season","22_4","FEN","ZAL",73,67,7,17,20,29,13,17,21,16,0,0,"FEN","ZAL",1,0,"2021-2022"
22,"Regular Season","22_5","UNS","BAR",70,64,17,14,23,16,14,21,13,16,0,0,"UNS","BAR",1,0,"2021-2022"
22,"Regular Season","22_6","EFE","PAN",82,81,17,22,26,17,12,30,20,19,0,0,"EFE","PAN",1,0,"2021-2022"
22,"Regular Season","22_7","CSK","MIL",57,67,10,25,11,11,23,17,15,12,0,0,"MIL","CSK",0,1,"2021-2022"
22,"Regular Season","22_8","VIL","CRV",69,67,11,14,24,20,17,18,13,19,0,0,"VIL","CRV",1,0,"2021-2022"
22,"Regular Season","22_9","BAS","BAY",77,84,17,16,22,22,16,26,19,23,0,0,"BAY","BAS",0,1,"2021-2022"
23,"Regular Season","23_1","BAR","VIL",84,71,28,17,23,16,17,13,20,21,0,0,"BAR","VIL",1,0,"2021-2022"
23,"Regular Season","23_3","OLY","CRV",72,76,21,15,16,20,22,15,19,20,0,0,"CRV","OLY",0,1,"2021-2022"
23,"Regular Season","23_4","ZEN","EFE",76,67,17,20,15,24,18,18,6,25,0,0,"ZEN","EFE",1,0,"2021-2022"
23,"Regular Season","23_5","BAY","BER",62,56,16,10,15,21,16,8,20,12,0,0,"BAY","BER",1,0,"2021-2022"
23,"Regular Season","23_6","MIL","ZAL",65,58,20,19,15,11,20,10,15,13,0,0,"MIL","ZAL",1,0,"2021-2022"
23,"Regular Season","23_7","ASM","RMB",75,81,18,16,23,9,16,19,21,10,9,15,"RMB","ASM",0,1,"2021-2022"
23,"Regular Season","23_8","PAN","BAS",75,63,22,16,19,18,8,12,12,31,0,0,"PAN","BAS",1,0,"2021-2022"
23,"Regular Season","23_9","UNS","CSK",75,86,20,12,25,18,16,21,27,22,0,0,"CSK","UNS",0,1,"2021-2022"
23,"Regular Season","23_2","MAC","FEN",85,76,21,24,21,19,21,22,19,14,0,0,"MAC","FEN",1,0,"2021-2022"
24,"Regular Season","24_1","BAR","BAY",71,66,9,19,17,26,9,20,12,25,0,0,"BAR","BAY",1,0,"2021-2022"
24,"Regular Season","24_2","PAN","ASM",83,91,27,15,19,22,19,30,16,26,0,0,"ASM","PAN",0,1,"2021-2022"
24,"Regular Season","24_3","CRV","MIL",57,63,8,15,21,13,7,19,24,13,0,0,"MIL","CRV",0,1,"2021-2022"
24,"Regular Season","24_4","FEN","VIL",85,76,29,18,17,21,23,18,22,13,0,0,"FEN","VIL",1,0,"2021-2022"
24,"Regular Season","24_5","BAS","ZEN",82,90,24,26,14,18,22,22,18,28,0,0,"ZEN","BAS",0,1,"2021-2022"
24,"Regular Season","24_6","ZAL","MAC",78,94,19,28,13,18,21,26,17,30,0,0,"MAC","ZAL",0,1,"2021-2022"
24,"Regular Season","24_7","BER","UNS",81,53,16,20,20,25,11,15,9,18,0,0,"BER","UNS",1,0,"2021-2022"
