"Fixture","Phase","IDGAME","Home","Away","Home_Points","Away_Points","Q1H","Q2H","Q3H","Q4H","Q1A","Q2A","Q3A","Q4A","EXH","EXA","Winner","Loser","Home_win","Away_win","Season"
3,"Regular Season","3_1","KHI","CRV",85,78,20,23,21,21,28,16,11,23,0,0,"KHI","CRV",1,0,"2017-2018"
3,"Regular Season","3_2","MAC","OLY",68,69,18,15,12,23,18,17,16,18,0,0,"OLY","MAC",0,1,"2017-2018"
3,"Regular Season","3_3","RMB","MIL",100,90,30,24,27,19,28,26,20,16,0,0,"RMB","MIL",1,0,"2017-2018"
3,"Regular Season","3_4","BAR","ZAL",75,81,21,18,15,21,24,21,17,19,0,0,"ZAL","BAR",0,1,"2017-2018"
3,"Regular Season","3_5","CSK","PAN",81,63,27,16,17,21,15,18,18,12,0,0,"CSK","PAN",1,0,"2017-2018"
3,"Regular Season","3_6","FEN","EFE",81,70,15,19,28,19,20,14,18,18,0,0,"FEN","EFE",1,0,"2017-2018"
3,"Regular Season","3_7","BAS","VAL",63,80,13,26,15,9,28,22,17,13,0,0,"VAL","BAS",0,1,"2017-2018"
3,"Regular Season","3_8","MAL","BAM",76,80,22,13,23,18,24,15,15,26,0,0,"BAM","MAL",0,1,"2017-2018"
4,"Regular Season","4_1","ZAL","RMB",66,87,16,15,19,16,18,22,23,24,0,0,"RMB","ZAL",0,1,"2017-2018"
4,"Regular Season","4_2","CRV","MAC",87,84,19,20,23,25,24,25,12,23,0,0,"CRV","MAC",1,0,"2017-2018"
4,"Regular Season","4_3","OLY","KHI",92,75,22,27,25,18,20,20,15,20,0,0,"OLY","KHI",1,0,"2017-2018"
4,"Regular Season","4_4","MIL","BAR",78,74,17,22,15,24,22,17,14,21,0,0,"MIL","BAR",1,0,"2017-2018"
4,"Regular Season","4_5","EFE","CSK",80,98,26,17,17,20,27,27,19,25,0,0,"CSK","EFE",0,1,"2017-2018"
4,"Regular Season","4_6","BAM","BAS",78,72,17,18,25,18,17,15,19,21,0,0,"BAM","BAS",1,0,"2017-2018"
4,"Regular Season","4_7","PAN","FEN",70,68,19,17,17,17,21,23,11,13,0,0,"PAN","FEN",1,0,"2017-2018"
4,"Regular Season","4_8","VAL","MAL",91,53,31,26,16,18,11,14,17,11,0,0,"VAL","MAL",1,0,"2017-2018"
5,"Regular Season","5_1","CRV","BAM",69,75,18,16,19,16,30,13,16,16,0,0,"BAM","CRV",0,1,"2017-2018"
5,"Regular Season","5_2","FEN","VAL",79,66,20,18,19,22,18,12,19,17,0,0,"FEN","VAL",1,0,"2017-2018"
5,"Regular Season","5_3","BAS","PAN",85,84,27,20,16,22,24,21,22,17,0,0,"BAS","PAN",1,0,"2017-2018"
5,"Regular Season","5_4","MAC","MIL",79,68,18,21,21,19,14,15,13,26,0,0,"MAC","MIL",1,0,"2017-2018"
5,"Regular Season","5_5","RMB","KHI",80,86,23,16,20,21,25,20,21,20,0,0,"KHI","RMB",0,1,"2017-2018"
5,"Regular Season","5_6","CSK","ZAL",94,91,22,29,18,25,19,17,26,29,0,0,"CSK","ZAL",1,0,"2017-2018"
5,"Regular Season","5_7","EFE","MAL",74,79,19,16,24,15,25,10,18,26,0,0,"MAL","EFE",0,1,"2017-2018"
5,"Regular Season","5_8","BAR","OLY",73,51,14,18,17,24,14,12,15,10,0,0,"BAR","OLY",1,0,"2017-2018"
6,"Regular Season","6_1","CSK","VAL",94,67,20,23,30,21,19,19,16,13,0,0,"CSK","VAL",1,0,"2017-2018"
6,"Regular Season","6_2","MAC","RMB",90,83,22,25,17,26,30,12,24,17,0,0,"MAC","RMB",1,0,"2017-2018"
6,"Regular Season","6_3","MIL","ZAL",62,94,20,11,10,21,25,25,20,24,0,0,"ZAL","MIL",0,1,"2017-2018"
6,"Regular Season","6_4","BAR","EFE",85,89,15,20,22,28,26,16,25,22,0,0,"EFE","BAR",0,1,"2017-2018"
6,"Regular Season","6_5","KHI","BAS",91,90,18,22,21,30,21,27,16,26,0,0,"KHI","BAS",1,0,"2017-2018"
6,"Regular Season","6_6","OLY","PAN",62,70,17,13,17,15,16,19,14,21,0,0,"PAN","OLY",0,1,"2017-2018"
6,"Regular Season","6_7","BAM","FEN",57,80,16,17,13,11,21,22,11,26,0,0,"FEN","BAM",0,1,"2017-2018"
6,"Regular Season","6_8","MAL","CRV",79,65,22,23,18,16,12,19,19,15,0,0,"MAL","CRV",1,0,"2017-2018"
7,"Regular Season","7_1","MAC","EFE",72,92,19,16,26,11,19,28,20,25,0,0,"EFE","MAC",0,1,"2017-2018"
7,"Regular Season","7_2","PAN","KHI",93,65,26,20,26,21,16,11,22,16,0,0,"PAN","KHI",1,0,"2017-2018"
7,"Regular Season","7_3","BAS","RMB",105,75,36,28,24,17,17,27,19,12,0,0,"BAS","RMB",1,0,"2017-2018"
7,"Regular Season","7_4","MAL","ZAL",83,85,17,17,14,24,21,20,18,13,11,13,"ZAL","MAL",0,1,"2017-2018"
7,"Regular Season","7_5","FEN","OLY",83,90,17,23,13,22,18,12,27,18,8,15,"OLY","FEN",0,1,"2017-2018"
7,"Regular Season","7_6","CRV","CSK",59,85,10,17,7,25,22,22,21,20,0,0,"CSK","CRV",0,1,"2017-2018"
7,"Regular Season","7_7","BAM","BAR",84,81,12,25,25,22,38,11,17,15,0,0,"BAM","BAR",1,0,"2017-2018"
7,"Regular Season","7_8","VAL","MIL",87,92,20,25,19,10,19,22,17,16,13,18,"MIL","VAL",0,1,"2017-2018"
8,"Regular Season","8_1","KHI","MAC",69,77,19,20,16,14,28,14,20,15,0,0,"MAC","KHI",0,1,"2017-2018"
8,"Regular Season","8_2","EFE","PAN",81,82,21,23,16,21,28,20,14,20,0,0,"PAN","EFE",0,1,"2017-2018"
8,"Regular Season","8_3","ZAL","BAS",77,97,15,17,25,20,21,33,16,27,0,0,"BAS","ZAL",0,1,"2017-2018"
8,"Regular Season","8_4","RMB","MAL",89,57,19,21,22,27,12,15,11,19,0,0,"RMB","MAL",1,0,"2017-2018"
8,"Regular Season","8_5","CSK","FEN",93,95,16,25,22,20,27,19,15,22,10,12,"FEN","CSK",0,1,"2017-2018"
8,"Regular Season","8_6","OLY","CRV",85,59,22,25,20,18,13,24,12,10,0,0,"OLY","CRV",1,0,"2017-2018"
8,"Regular Season","8_7","MIL","BAM",71,62,13,14,16,28,16,19,16,11,0,0,"MIL","BAM",1,0,"2017-2018"
8,"Regular Season","8_8","BAR","VAL",89,71,24,26,21,18,18,14,24,15,0,0,"BAR","VAL",1,0,"2017-2018"
9,"Regular Season","9_1","ZAL","EFE",91,83,22,25,19,25,26,18,17,22,0,0,"ZAL","EFE",1,0,"2017-2018"
9,"Regular Season","9_2","BAM","VAL",83,82,20,21,11,31,23,24,19,16,0,0,"BAM","VAL",1,0,"2017-2018"
9,"Regular Season","9_3","MIL","OLY",85,86,21,21,20,23,17,29,20,20,0,0,"OLY","MIL",0,1,"2017-2018"
9,"Regular Season","9_4","BAR","MAC",89,67,22,22,22,23,11,13,20,23,0,0,"BAR","MAC",1,0,"2017-2018"
9,"Regular Season","9_5","CRV","BAS",81,85,17,21,19,24,22,25,17,21,0,0,"BAS","CRV",0,1,"2017-2018"
9,"Regular Season","9_6","FEN","KHI",71,67,24,14,20,13,15,11,22,19,0,0,"FEN","KHI",1,0,"2017-2018"
9,"Regular Season","9_7","PAN","RMB",82,80,23,17,24,18,28,26,15,11,0,0,"PAN","RMB",1,0,"2017-2018"
9,"Regular Season","9_8","MAL","CSK",80,89,16,23,26,15,27,19,17,26,0,0,"CSK","MAL",0,1,"2017-2018"
10,"Regular Season","10_1","KHI","BAM",82,73,23,19,20,20,21,19,16,17,0,0,"KHI","BAM",1,0,"2017-2018"
10,"Regular Season","10_2","EFE","MIL",73,68,23,10,19,21,16,14,20,18,0,0,"EFE","MIL",1,0,"2017-2018"
10,"Regular Season","10_3","MAC","ZAL",81,74,15,24,26,16,14,15,22,23,0,0,"MAC","ZAL",1,0,"2017-2018"
10,"Regular Season","10_4","VAL","OLY",64,72,13,17,15,19,20,15,19,18,0,0,"OLY","VAL",0,1,"2017-2018"
10,"Regular Season","10_5","BAS","FEN",69,83,25,12,14,18,15,26,25,17,0,0,"FEN","BAS",0,1,"2017-2018"
10,"Regular Season","10_6","CSK","BAR",92,78,24,20,22,26,24,15,19,20,0,0,"CSK","BAR",1,0,"2017-2018"
10,"Regular Season","10_7","PAN","MAL",82,71,16,16,22,28,15,20,19,17,0,0,"PAN","MAL",1,0,"2017-2018"
10,"Regular Season","10_8","RMB","CRV",83,87,24,15,19,25,19,27,21,20,0,0,"CRV","RMB",0,1,"2017-2018"
11,"Regular Season","11_1","ZAL","PAN",80,74,10,21,33,16,20,13,14,27,0,0,"ZAL","PAN",1,0,"2017-2018"
11,"Regular Season","11_2","BAM","CSK",76,92,20,19,20,17,22,20,28,22,0,0,"CSK","BAM",0,1,"2017-2018"
11,"Regular Season","11_3","MAC","VAL",94,91,25,21,23,25,21,25,19,26,0,0,"MAC","VAL",1,0,"2017-2018"
11,"Regular Season","11_4","BAS","MAL",88,82,27,14,18,29,12,24,20,26,0,0,"BAS","MAL",1,0,"2017-2018"
11,"Regular Season","11_5","MIL","KHI",71,77,24,14,18,15,12,19,24,22,0,0,"KHI","MIL",0,1,"2017-2018"
11,"Regular Season","11_6","CRV","EFE",100,81,29,21,24,26,23,21,18,19,0,0,"CRV","EFE",1,0,"2017-2018"
11,"Regular Season","11_7","OLY","RMB",92,83,18,16,22,16,8,22,17,25,20,11,"OLY","RMB",1,0,"2017-2018"
11,"Regular Season","11_8","BAR","FEN",68,83,28,10,13,17,22,17,25,19,0,0,"FEN","BAR",0,1,"2017-2018"
12,"Regular Season","12_1","FEN","ZAL",89,90,24,18,22,25,16,25,22,27,0,0,"ZAL","FEN",0,1,"2017-2018"
12,"Regular Season","12_2","MAL","KHI",93,84,27,20,20,26,26,22,18,18,0,0,"MAL","KHI",1,0,"2017-2018"
12,"Regular Season","12_3","BAM","OLY",67,65,15,17,18,17,14,26,18,7,0,0,"BAM","OLY",1,0,"2017-2018"
12,"Regular Season","12_4","RMB","BAR",87,75,15,25,28,19,15,23,14,23,0,0,"RMB","BAR",1,0,"2017-2018"
12,"Regular Season","12_5","CSK","MAC",101,86,21,28,23,29,20,14,23,29,0,0,"CSK","MAC",1,0,"2017-2018"
12,"Regular Season","12_6","EFE","BAS",81,82,19,23,26,13,24,21,20,17,0,0,"BAS","EFE",0,1,"2017-2018"
12,"Regular Season","12_7","PAN","MIL",80,72,14,25,25,16,23,18,16,15,0,0,"PAN","MIL",1,0,"2017-2018"
12,"Regular Season","12_8","VAL","CRV",82,86,22,16,25,19,26,14,16,30,0,0,"CRV","VAL",0,1,"2017-2018"
13,"Regular Season","13_1","FEN","CRV",82,56,17,24,21,20,11,22,9,14,0,0,"FEN","CRV",1,0,"2017-2018"
13,"Regular Season","13_2","ZAL","BAM",88,84,21,29,22,16,22,27,23,12,0,0,"ZAL","BAM",1,0,"2017-2018"
13,"Regular Season","13_3","PAN","MAC",89,76,25,24,18,22,21,22,13,20,0,0,"PAN","MAC",1,0,"2017-2018"
13,"Regular Season","13_4","RMB","VAL",91,72,24,19,21,27,18,23,17,14,0,0,"RMB","VAL",1,0,"2017-2018"
13,"Regular Season","13_5","KHI","EFE",86,68,26,11,20,29,19,14,23,12,0,0,"KHI","EFE",1,0,"2017-2018"
13,"Regular Season","13_6","OLY","CSK",88,86,23,22,19,24,20,28,20,18,0,0,"OLY","CSK",1,0,"2017-2018"
13,"Regular Season","13_7","MIL","BAS",92,85,27,22,27,16,25,12,21,27,0,0,"MIL","BAS",1,0,"2017-2018"
13,"Regular Season","13_8","BAR","MAL",83,90,24,21,19,19,26,18,22,24,0,0,"MAL","BAR",0,1,"2017-2018"
14,"Regular Season","14_1","CRV","PAN",63,69,15,23,11,14,20,21,17,11,0,0,"PAN","CRV",0,1,"2017-2018"
14,"Regular Season","14_2","BAM","RMB",66,81,13,22,16,15,29,21,18,13,0,0,"RMB","BAM",0,1,"2017-2018"
14,"Regular Season","14_3","MAC","FEN",82,73,24,16,20,22,15,21,18,19,0,0,"MAC","FEN",1,0,"2017-2018"
14,"Regular Season","14_4","VAL","ZAL",63,71,16,20,10,17,19,15,20,17,0,0,"ZAL","VAL",0,1,"2017-2018"
14,"Regular Season","14_5","CSK","KHI",79,68,23,20,14,22,16,17,22,13,0,0,"CSK","KHI",1,0,"2017-2018"
14,"Regular Season","14_6","EFE","OLY",58,61,9,16,14,19,17,16,12,16,0,0,"OLY","EFE",0,1,"2017-2018"
14,"Regular Season","14_7","BAS","BAR",85,82,22,30,22,11,17,18,22,25,0,0,"BAS","BAR",1,0,"2017-2018"
14,"Regular Season","14_8","MAL","MIL",74,71,26,9,20,19,20,22,11,18,0,0,"MAL","MIL",1,0,"2017-2018"
15,"Regular Season","15_1","FEN","RMB",77,79,17,19,25,16,10,27,25,17,0,0,"RMB","FEN",0,1,"2017-2018"
15,"Regular Season","15_2","ZAL","OLY",74,68,22,14,12,26,19,19,15,15,0,0,"ZAL","OLY",1,0,"2017-2018"
15,"Regular Season","15_3","MAC","MAL",78,89,22,25,11,20,19,20,22,28,0,0,"MAL","MAC",0,1,"2017-2018"
15,"Regular Season","15_4","VAL","PAN",67,63,12,20,16,19,17,15,16,15,0,0,"VAL","PAN",1,0,"2017-2018"
15,"Regular Season","15_5","KHI","BAR",65,79,15,17,25,8,25,11,21,22,0,0,"BAR","KHI",0,1,"2017-2018"
15,"Regular Season","15_6","EFE","BAM",69,58,15,14,15,25,18,20,10,10,0,0,"EFE","BAM",1,0,"2017-2018"
15,"Regular Season","15_7","BAS","CSK",81,90,26,22,24,9,18,33,19,20,0,0,"CSK","BAS",0,1,"2017-2018"
15,"Regular Season","15_8","MIL","CRV",88,91,15,25,20,28,29,16,16,30,0,0,"CRV","MIL",0,1,"2017-2018"
16,"Regular Season","16_1","PAN","EFE",90,79,23,24,23,20,12,21,23,23,0,0,"PAN","EFE",1,0,"2017-2018"
16,"Regular Season","16_2","MAL","VAL",83,85,19,29,21,14,19,20,26,20,0,0,"VAL","MAL",0,1,"2017-2018"
16,"Regular Season","16_3","BAR","CSK",85,72,25,22,19,19,17,25,13,17,0,0,"BAR","CSK",1,0,"2017-2018"
16,"Regular Season","16_4","FEN","BAS",79,74,18,18,27,16,22,16,21,15,0,0,"FEN","BAS",1,0,"2017-2018"
16,"Regular Season","16_5","CRV","ZAL",77,65,16,17,15,29,18,13,14,20,0,0,"CRV","ZAL",1,0,"2017-2018"
16,"Regular Season","16_6","OLY","MIL",87,80,26,22,22,17,17,17,19,27,0,0,"OLY","MIL",1,0,"2017-2018"
16,"Regular Season","16_7","BAM","KHI",70,74,26,16,16,12,26,14,16,18,0,0,"KHI","BAM",0,1,"2017-2018"
16,"Regular Season","16_8","RMB","MAC",93,81,25,23,21,24,26,24,10,21,0,0,"RMB","MAC",1,0,"2017-2018"
17,"Regular Season","17_1","PAN","BAR",84,75,17,19,18,30,19,15,14,27,0,0,"PAN","BAR",1,0,"2017-2018"
17,"Regular Season","17_2","MAC","BAM",90,88,20,19,26,25,25,16,23,24,0,0,"MAC","BAM",1,0,"2017-2018"
17,"Regular Season","17_3","VAL","FEN",67,80,7,20,23,17,18,15,18,29,0,0,"FEN","VAL",0,1,"2017-2018"
17,"Regular Season","17_4","MIL","CSK",81,107,15,21,25,20,23,27,27,30,0,0,"CSK","MIL",0,1,"2017-2018"
17,"Regular Season","17_5","KHI","RMB",78,95,17,14,18,29,26,25,16,28,0,0,"RMB","KHI",0,1,"2017-2018"
17,"Regular Season","17_6","EFE","CRV",104,95,22,28,27,27,21,25,25,24,0,0,"EFE","CRV",1,0,"2017-2018"
17,"Regular Season","17_7","ZAL","MAL",79,77,17,15,20,27,19,21,15,22,0,0,"ZAL","MAL",1,0,"2017-2018"
17,"Regular Season","17_8","BAS","OLY",86,54,16,20,36,14,21,9,14,10,0,0,"BAS","OLY",1,0,"2017-2018"
18,"Regular Season","18_1","CRV","KHI",70,79,21,16,17,16,14,17,21,27,0,0,"KHI","CRV",0,1,"2017-2018"
18,"Regular Season","18_2","OLY","MAC",94,64,24,29,17,24,16,24,11,13,0,0,"OLY","MAC",1,0,"2017-2018"
18,"Regular Season","18_3","BAM","ZAL",93,86,21,16,27,29,23,21,17,25,0,0,"BAM","ZAL",1,0,"2017-2018"
18,"Regular Season","18_4","VAL","BAR",81,76,22,21,19,19,14,22,23,17,0,0,"VAL","BAR",1,0,"2017-2018"
18,"Regular Season","18_5","CSK","EFE",110,79,35,23,23,29,21,25,15,18,0,0,"CSK","EFE",1,0,"2017-2018"
18,"Regular Season","18_6","FEN","PAN",67,62,18,17,12,20,20,10,20,12,0,0,"FEN","PAN",1,0,"2017-2018"
18,"Regular Season","18_7","RMB","BAS",75,73,18,16,25,16,17,17,27,12,0,0,"RMB","BAS",1,0,"2017-2018"
18,"Regular Season","18_8","MIL","MAL",101,87,31,19,29,22,22,22,27,16,0,0,"MIL","MAL",1,0,"2017-2018"
19,"Regular Season","19_1","KHI","OLY",82,54,28,21,16,17,14,11,13,16,0,0,"KHI","OLY",1,0,"2017-2018"
19,"Regular Season","19_2","ZAL","VAL",86,82,26,21,16,23,19,12,26,25,0,0,"ZAL","VAL",1,0,"2017-2018"
19,"Regular Season","19_3","MAC","CRV",89,75,23,24,17,25,16,13,23,23,0,0,"MAC","CRV",1,0,"2017-2018"
19,"Regular Season","19_4","BAR","BAM",81,66,18,26,15,22,15,19,18,14,0,0,"BAR","BAM",1,0,"2017-2018"
19,"Regular Season","19_5","EFE","FEN",84,89,24,11,22,27,24,22,22,21,0,0,"FEN","EFE",0,1,"2017-2018"
19,"Regular Season","19_6","PAN","CSK",70,75,20,9,22,19,15,16,20,24,0,0,"CSK","PAN",0,1,"2017-2018"
19,"Regular Season","19_7","BAS","MIL",82,83,19,17,20,26,22,25,18,18,0,0,"MIL","BAS",0,1,"2017-2018"
19,"Regular Season","19_8","MAL","RMB",80,75,20,18,19,23,15,12,25,23,0,0,"MAL","RMB",1,0,"2017-2018"
20,"Regular Season","20_1","PAN","ZAL",94,93,29,18,12,24,17,20,21,25,11,10,"PAN","ZAL",1,0,"2017-2018"
20,"Regular Season","20_2","RMB","EFE",87,68,20,19,21,27,14,16,17,21,0,0,"RMB","EFE",1,0,"2017-2018"
20,"Regular Season","20_3","MAL","BAS",83,85,21,22,21,19,19,27,21,18,0,0,"BAS","MAL",0,1,"2017-2018"
20,"Regular Season","20_4","CSK","BAM",81,72,18,21,16,26,19,11,16,26,0,0,"CSK","BAM",1,0,"2017-2018"
20,"Regular Season","20_5","FEN","BAR",86,82,22,20,23,21,18,26,13,25,0,0,"FEN","BAR",1,0,"2017-2018"
20,"Regular Season","20_6","CRV","OLY",89,78,24,19,14,32,20,14,29,15,0,0,"CRV","OLY",1,0,"2017-2018"
20,"Regular Season","20_7","VAL","KHI",85,83,23,23,17,22,24,20,20,19,0,0,"VAL","KHI",1,0,"2017-2018"
20,"Regular Season","20_8","MIL","MAC",102,111,26,24,20,32,30,27,26,28,0,0,"MAC","MIL",0,1,"2017-2018"
21,"Regular Season","21_1","CSK","RMB",93,87,33,21,24,15,11,20,29,27,0,0,"CSK","RMB",1,0,"2017-2018"
21,"Regular Season","21_2","EFE","VAL",82,66,23,20,20,19,19,12,22,13,0,0,"EFE","VAL",1,0,"2017-2018"
21,"Regular Season","21_3","ZAL","MAC",99,84,26,27,23,23,20,26,16,22,0,0,"ZAL","MAC",1,0,"2017-2018"
21,"Regular Season","21_4","BAR","MIL",81,83,25,23,14,19,15,27,22,19,0,0,"MIL","BAR",0,1,"2017-2018"
21,"Regular Season","21_5","OLY","FEN",95,70,34,11,26,24,18,18,18,16,0,0,"OLY","FEN",1,0,"2017-2018"
21,"Regular Season","21_6","KHI","MAL",68,66,9,22,18,19,11,28,16,11,0,0,"KHI","MAL",1,0,"2017-2018"
21,"Regular Season","21_7","BAM","PAN",95,74,23,19,15,38,17,15,23,19,0,0,"BAM","PAN",1,0,"2017-2018"
21,"Regular Season","21_8","BAS","CRV",103,84,27,26,22,28,17,23,19,25,0,0,"BAS","CRV",1,0,"2017-2018"
22,"Regular Season","22_1","MAC","BAR",94,82,22,24,19,29,23,15,23,21,0,0,"MAC","BAR",1,0,"2017-2018"
22,"Regular Season","22_2","PAN","BAS",80,76,21,25,21,13,22,18,13,23,0,0,"PAN","BAS",1,0,"2017-2018"
22,"Regular Season","22_3","VAL","CSK",103,99,21,28,24,30,23,19,24,33,0,0,"VAL","CSK",1,0,"2017-2018"
22,"Regular Season","22_4","MAL","EFE",81,68,23,17,23,18,12,16,27,13,0,0,"MAL","EFE",1,0,"2017-2018"
22,"Regular Season","22_5","FEN","BAM",77,69,16,26,19,16,13,19,16,21,0,0,"FEN","BAM",1,0,"2017-2018"
22,"Regular Season","22_6","ZAL","KHI",74,84,26,18,15,15,15,28,18,23,0,0,"KHI","ZAL",0,1,"2017-2018"
22,"Regular Season","22_7","CRV","MIL",100,89,23,27,21,29,20,25,20,24,0,0,"CRV","MIL",1,0,"2017-2018"
22,"Regular Season","22_8","RMB","OLY",79,80,20,19,23,17,21,24,20,15,0,0,"OLY","RMB",0,1,"2017-2018"
23,"Regular Season","23_1","CSK","BAS",93,86,20,26,25,22,25,24,22,15,0,0,"CSK","BAS",1,0,"2017-2018"
23,"Regular Season","23_2","FEN","MIL",89,70,23,25,17,24,20,13,15,22,0,0,"FEN","MIL",1,0,"2017-2018"
23,"Regular Season","23_3","OLY","VAL",80,70,22,18,22,18,11,28,16,15,0,0,"OLY","VAL",1,0,"2017-2018"
23,"Regular Season","23_4","MAL","MAC",83,69,23,19,18,23,19,22,14,14,0,0,"MAL","MAC",1,0,"2017-2018"
23,"Regular Season","23_5","KHI","PAN",78,61,24,22,17,15,18,13,15,15,0,0,"KHI","PAN",1,0,"2017-2018"
23,"Regular Season","23_6","EFE","ZAL",70,86,23,13,20,14,21,24,23,18,0,0,"ZAL","EFE",0,1,"2017-2018"
23,"Regular Season","23_7","BAM","CRV",86,62,21,25,23,17,23,13,9,17,0,0,"BAM","CRV",1,0,"2017-2018"
23,"Regular Season","23_8","BAR","RMB",74,101,13,22,22,17,30,22,31,18,0,0,"RMB","BAR",0,1,"2017-2018"
24,"Regular Season","24_1","ZAL","BAR",90,74,19,25,26,20,15,19,16,24,0,0,"ZAL","BAR",1,0,"2017-2018"
24,"Regular Season","24_2","MAC","CSK",73,93,18,18,20,17,22,30,15,26,0,0,"CSK","MAC",0,1,"2017-2018"
24,"Regular Season","24_3","VAL","BAM",86,70,28,9,23,26,11,23,20,16,0,0,"VAL","BAM",1,0,"2017-2018"
24,"Regular Season","24_4","MIL","EFE",77,64,17,27,14,19,17,12,16,19,0,0,"MIL","EFE",1,0,"2017-2018"
24,"Regular Season","24_5","BAS","KHI",87,77,18,26,25,18,26,13,13,25,0,0,"BAS","KHI",1,0,"2017-2018"
24,"Regular Season","24_6","CRV","MAL",80,76,24,16,22,18,24,13,15,24,0,0,"CRV","MAL",1,0,"2017-2018"
24,"Regular Season","24_7","PAN","OLY",85,87,18,16,16,21,16,27,19,9,14,16,"OLY","PAN",0,1,"2017-2018"
24,"Regular Season","24_8","RMB","FEN",83,86,20,25,20,18,20,20,28,18,0,0,"FEN","RMB",0,1,"2017-2018"
25,"Regular Season","25_1","KHI","MIL",77,86,20,19,23,15,30,19,12,25,0,0,"MIL","KHI",0,1,"2017-2018"
25,"Regular Season","25_2","EFE","MAC",81,94,21,21,20,19,20,23,24,27,0,0,"MAC","EFE",0,1,"2017-2018"
25,"Regular Season","25_3","VAL","BAS",71,81,20,16,19,16,16,15,22,28,0,0,"BAS","VAL",0,1,"2017-2018"
25,"Regular Season","25_4","RMB","PAN",92,75,19,19,26,28,20,17,18,20,0,0,"RMB","PAN",1,0,"2017-2018"
25,"Regular Season","25_5","CSK","MAL",101,76,30,27,22,22,20,23,18,15,0,0,"CSK","MAL",1,0,"2017-2018"
25,"Regular Season","25_6","ZAL","FEN",78,85,24,16,18,20,17,14,21,33,0,0,"FEN","ZAL",0,1,"2017-2018"
25,"Regular Season","25_7","OLY","BAM",87,79,27,15,27,18,19,23,19,18,0,0,"OLY","BAM",1,0,"2017-2018"
25,"Regular Season","25_8","BAR","CRV",88,54,17,28,17,26,12,12,25,5,0,0,"BAR","CRV",1,0,"2017-2018"
26,"Regular Season","26_1","MIL","RMB",77,88,17,19,18,23,25,24,19,20,0,0,"RMB","MIL",0,1,"2017-2018"
26,"Regular Season","26_2","CRV","VAL",106,90,23,27,29,27,23,25,19,23,0,0,"CRV","VAL",1,0,"2017-2018"
26,"Regular Season","26_3","OLY","BAR",63,90,17,21,14,11,22,18,23,27,0,0,"BAR","OLY",0,1,"2017-2018"
26,"Regular Season","26_4","BAM","EFE",88,79,22,22,25,19,22,19,14,24,0,0,"BAM","EFE",1,0,"2017-2018"
26,"Regular Season","26_5","MAC","KHI",91,94,19,20,27,25,21,23,21,29,0,0,"KHI","MAC",0,1,"2017-2018"
26,"Regular Season","26_6","BAS","ZAL",84,64,27,16,24,17,19,14,12,19,0,0,"BAS","ZAL",1,0,"2017-2018"
26,"Regular Season","26_7","FEN","CSK",79,81,23,17,18,21,25,19,10,27,0,0,"CSK","FEN",0,1,"2017-2018"
26,"Regular Season","26_8","MAL","PAN",79,90,24,20,16,19,18,14,26,32,0,0,"PAN","MAL",0,1,"2017-2018"
